seq_id,lemma_id,principal_part,n_obs
234,74,1,5
235,74,3,2
236,74,4,9
237,76,1,17
238,76,2,15
239,76,3,9
240,76,4,3
241,77,1,17
242,77,2,9
243,77,3,10
244,77,4,10
245,78,1,5
246,78,2,3
247,78,3,3
248,78,4,9
249,79,1,3
250,79,2,2
251,79,4,3
252,81,1,8
253,81,2,11
254,81,3,8
255,81,4,4
256,82,1,39
257,82,2,26
258,82,3,24
259,82,4,23
260,83,1,29
261,83,2,23
262,83,3,20
263,83,4,18
264,84,1,7
265,84,2,5
266,84,4,13
267,85,1,3
268,85,2,7
269,85,3,4
270,86,1,40
271,86,2,20
272,86,3,14
273,86,4,28
274,87,1,4
275,87,4,3
276,88,1,18
277,88,2,22
278,88,3,6
279,88,4,5
280,89,1,3
281,89,2,8
282,89,3,3
283,89,4,2
284,90,1,14
285,90,2,12
286,90,3,8
287,90,4,7
288,92,1,11
289,92,2,12
290,92,3,3
291,92,4,7
292,93,1,27
293,93,2,13
294,93,3,10
295,93,4,11
296,94,1,8
297,94,2,5
298,94,4,5
299,95,1,29
300,95,2,23
301,95,3,12
302,95,4,2
303,96,1,4
304,97,1,12
305,97,2,7
306,97,3,3
307,97,4,5
308,98,1,8
309,99,1,8
310,99,4,8
311,100,1,2
312,100,2,6
313,100,4,21
314,101,1,2
315,101,2,3
316,103,1,3
317,103,2,3
318,103,3,2
319,104,4,6
320,105,1,5
321,105,2,5
322,105,3,6
323,105,4,5
324,106,1,22
325,106,2,13
326,106,3,3
327,106,4,10
328,107,1,42
329,107,2,41
330,107,3,13
331,107,4,29
332,108,1,33
333,108,2,35
334,108,3,13
335,108,4,26
336,109,1,2
337,109,4,5
338,110,1,9
339,110,2,17
340,110,3,9
341,111,1,12
342,111,2,11
343,111,3,3
344,111,4,7
345,112,1,10
346,112,2,9
347,112,3,3
348,113,1,9
349,113,2,8
350,113,3,4
351,113,4,3
352,114,1,10
353,114,2,3
354,114,3,5
355,114,4,11
356,115,1,4
357,116,1,6
358,116,3,2
359,117,1,6
360,118,1,14
361,118,2,11
362,118,3,11
363,118,4,18
364,119,1,13
365,119,2,3
366,119,4,11
367,120,1,6
368,120,4,3
369,121,1,9
370,121,2,2
371,122,1,4
372,123,1,3
373,124,2,4
374,126,1,13
375,126,2,6
376,126,4,11
377,127,1,11
378,127,2,7
379,127,3,2
380,127,4,10
381,128,1,31
382,128,2,16
383,128,3,5
384,128,4,21
385,129,1,14
