form,norm,lemma,grapho,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part,base_lemma,form_normalized,base_form,stem,base_stem,vowel_alternation,cons_alternation
ſagen/,ſagen,sagen,,1500.0,t181,5924,22.575961402880303,1465,5.583015438085693,ENHG,168,Central German,1,sagen,sagen,sagen,sag,sag,no,no
wiſſen,wiſſen,wissen,,1500.0,t184,2994,11.409930526708916,934,3.559410525032107,ENHG,221,Central German,1,wissen,wisen,wisen,wis,wis,no,no
verderbt,verderbt,verderben,,1500.0,t194,256,0.9755986021501278,38,0.1448154175066596,ENHG,212,Central German,4,verderben,verderbt,verderben,verderb,verderb,no,no
kompt,kompt,zukommen,,1500.0,t223,44,0.1676810097445532,421,1.6044023886922023,ENHG,3,Central German,1,kommen,kompt,kompt,komp,komp,no,no
zeu͗cht,zeu͗cht,zuziehen,,1500.0,t258,23,0.0876514369119255,4,0.0152437281585957,ENHG,17,Central German,1,ziehen,zeu͗cht,zihen,zeuχ,zih,yes,yes
ſterben,ſterben,sterben,,1500.0,t290,1446,5.510607729332363,350,1.333826213877128,ENHG,10,Central German,1,sterben,sterben,sterben,sterb,sterb,no,no
leyt/,leyt,liegen,,1500.0,t313,2283,8.700357846518523,72,0.2743871068547234,ENHG,25,Central German,1,liegen,leyt,ligen,lei,lig,yes,no
bricht,bricht,brechen,,1500.0,t338,428,1.631078912969745,119,0.4535009127182235,ENHG,29,Central German,1,brechen,bricht,bricht,briχ,briχ,no,no
bedarff,bedarff,bedürfen,,1500.0,t341,222,0.846026912802064,97,0.3696604078459469,ENHG,36,Central German,1,bedürfen,bedarf,bedarf,bedarf,bedarf,no,no
breche/,breche,brechen,,1500.0,t347,428,1.631078912969745,17,0.0647858446740319,ENHG,29,Central German,1,brechen,breche,bricht,breχ,briχ,yes,no
ſtirbt,ſtirbt,sterben,,1500.0,t363,1446,5.510607729332363,70,0.2667652427754256,ENHG,10,Central German,1,sterben,stirbt,sterben,stirb,sterb,yes,no
leyden/,leyden,leiden,,1500.0,t373,936,3.567032389111405,132,0.5030430292336596,ENHG,93,Central German,1,leiden,leyden,leiden,leid,leid,no,no
gebun=,gebunden,binden,,1500.0,t441,368,1.4024229905908088,133,0.5068539612733086,ENHG,66,Central German,4,binden,gebunden,binden,bund,bind,yes,no
binden/,binden,binden,,1500.0,t466,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
findeſtu,findeſ,finden,,1500.0,t473,2689,10.24759625461599,20,0.0762186407929787,ENHG,38,Central German,1,finden,findes,vinde,find,vind,no,no
binden,binden,binden,,1500.0,t483,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
bin=,binden,binden,,1500.0,t494,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
vindeſt/,vindeſt,finden,,1500.0,t500,2689,10.24759625461599,41,0.1562482136256064,ENHG,38,Central German,1,finden,vindest,vinde,vind,vind,no,no
woſt,woſt,wissen,,1500.0,t512,2994,11.409930526708916,1,0.0038109320396489,ENHG,221,Central German,2,wissen,wost,wisen,wo,wis,yes,no
machen,machen,machen,,1500.0,t608,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Central German,1,machen,machen,machen,maχ,maχ,no,no
vindeſt,vindeſt,finden,,1500.0,t624,2689,10.24759625461599,41,0.1562482136256064,ENHG,38,Central German,1,finden,vindest,vinde,vind,vind,no,no
laufft,laufft,laufen,,1500.0,t710,467,1.7797052625160534,82,0.3124964272512128,ENHG,5,Central German,1,laufen,lauft,laufen,lauf,lauf,no,no
kompt,kompt,kommen,,1500.0,t745,7651,29.15744103535402,421,1.6044023886922023,ENHG,3,Central German,1,kommen,kompt,kompt,komp,komp,no,no
du͗t,du͗t,tun,,1500.0,t769,177,0.6745349710178619,2,0.0076218640792978,ENHG,14,Central German,1,tun,du͗t,dut,du,du,no,no
lauffen/,lauffen,laufen,,1500.0,t795,467,1.7797052625160534,138,0.5259086214715534,ENHG,5,Central German,1,laufen,laufen,laufen,lauf,lauf,no,no
benemen/,benemen,benehmen,,1500.0,t818,243,0.9260564856346916,37,0.1410044854670106,ENHG,47,Central German,1,nehmen,benemen,nemen,nem,nem,no,no
laufft,laufft,laufen,,1500.0,t820,467,1.7797052625160534,82,0.3124964272512128,ENHG,5,Central German,1,laufen,lauft,laufen,lauf,lauf,no,no
helt,helt,halten,,1500.0,t845,2619,9.980831011840566,273,1.04038444682416,ENHG,24,Central German,1,halten,helt,halden,hel,hald,yes,no
kompt,kompt,kommen,,1500.0,t899,7651,29.15744103535402,421,1.6044023886922023,ENHG,3,Central German,1,kommen,kompt,kompt,komp,komp,no,no
lau͗ffen,lau͗ffen,laufen,,1500.0,t916,467,1.7797052625160534,14,0.0533530485550851,ENHG,5,Central German,1,laufen,lau͗fen,laufen,lauf,lauf,no,no
laſſen,laſſen,lassen,,1500.0,t917,3635,13.852737964123886,1232,4.69506827284749,ENHG,4,Central German,1,lassen,lasen,lasen,las,las,no,no
geben,geben,geben,,1500.0,t921,6017,22.930378082567653,2282,8.696546914478875,ENHG,21,Central German,1,geben,geben,geben,geb,geb,no,no
machen/,machen,machen,,1500.0,t959,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Central German,1,machen,machen,machen,maχ,maχ,no,no
lauf,lauffen,laufen,,1500.0,t969,467,1.7797052625160534,138,0.5259086214715534,ENHG,5,Central German,1,laufen,laufen,laufen,lauf,lauf,no,no
laufft,laufft,laufen,,1500.0,t986,467,1.7797052625160534,82,0.3124964272512128,ENHG,5,Central German,1,laufen,lauft,laufen,lauf,lauf,no,no
laufft/,laufft,laufen,,1500.0,t1010,467,1.7797052625160534,82,0.3124964272512128,ENHG,5,Central German,1,laufen,lauft,laufen,lauf,lauf,no,no
Laufft,Laufft,laufen,,1500.0,t1015,467,1.7797052625160534,3,0.0114327961189468,ENHG,5,Central German,1,laufen,lauft,laufen,lauf,lauf,no,no
bedarff,bedarff,bedürfen,,1500.0,t1022,222,0.846026912802064,97,0.3696604078459469,ENHG,36,Central German,1,bedürfen,bedarf,bedarf,bedarf,bedarf,no,no
findeſt/,findeſt,finden,,1500.0,t1037,2689,10.24759625461599,80,0.3048745631719149,ENHG,38,Central German,1,finden,findest,vinde,find,vind,no,no
blibe,blibe,bleiben,,1500.0,t1067,1827,6.962572836438608,34,0.1295716893480638,ENHG,69,Central German,1,bleiben,blibe,bleib,blib,bleib,yes,no
ſchneyden/,ſchneyden,schneiden,,1500.0,t1130,77,0.2934417670529681,16,0.0609749126343829,ENHG,8,Central German,1,schneiden,schneyden,schneyden,ʃneid,ʃneid,no,no
vermag,vermag,vermögen,,1500.0,t1138,158,0.6021272622645321,66,0.2515215146168298,ENHG,150,Central German,1,mögen,vermag,maht,mag,mah,no,yes
leyden/,leyden,leiden,,1500.0,t1142,936,3.567032389111405,132,0.5030430292336596,ENHG,93,Central German,1,leiden,leyden,leiden,leid,leid,no,no
komen/,komen,zukommen,,1500.0,t1174,44,0.1676810097445532,977,3.723280602737012,ENHG,3,Central German,4,kommen,komen,kompt,kom,komp,no,no
geſehen/,geſehen,sehen,,1500.0,t1185,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Central German,4,sehen,gesehen,sehen,seh,seh,no,no
ſetzen/,ſetzen,setzen,,1500.0,t1205,1699,6.474773535363544,394,1.501507223621681,ENHG,190,Central German,1,setzen,setzen,setzen,seʦ,seʦ,no,no
kom̄e/,kom̄e,kommen,,1500.0,t1219,7651,29.15744103535402,34,0.1295716893480638,ENHG,3,Central German,1,kommen,kom̄e,kompt,kom̄,komp,no,yes
verſucht/,verſucht,versuchen,,1500.0,t1225,145,0.5525851457490958,37,0.1410044854670106,ENHG,205,Central German,4,suchen,versucht,suchen,suχ,suχ,no,no
kom,kom,zukommen,,1500.0,t1246,44,0.1676810097445532,249,0.9489220778725852,ENHG,3,Central German,2,kommen,kom,kompt,kom,komp,no,no
gebeſt/,gebeſt,geben,,1500.0,t1264,6017,22.930378082567653,21,0.0800295728326276,ENHG,21,Central German,1,geben,gebest,geben,geb,geb,no,no
findeſtu,findeſ,finden,,1500.0,t1303,2689,10.24759625461599,20,0.0762186407929787,ENHG,38,Central German,1,finden,findes,vinde,find,vind,no,no
ſehen/,ſehen,sehen,,1500.0,t1312,3059,11.657641109286097,928,3.5365449327942136,ENHG,22,Central German,1,sehen,sehen,sehen,seh,seh,no,no
bedorffen/,bedorffen,bedürfen,,1500.0,t1319,222,0.846026912802064,6,0.0228655922378936,ENHG,36,Central German,1,bedürfen,bedorfen,bedarf,bedorf,bedarf,yes,no
findeſtu,findeſ,finden,,1500.0,t1324,2689,10.24759625461599,20,0.0762186407929787,ENHG,38,Central German,1,finden,findes,vinde,find,vind,no,no
ſtehen/,ſtehen,stehen,,1500.0,t1332,2583,9.843637458413204,170,0.6478584467403193,ENHG,9,Central German,1,stehen,stehen,stet,steh,ste,no,no
hilfft,hilfft,helfen,,1500.0,t1338,970,3.696604078459469,145,0.5525851457490958,ENHG,2,Central German,1,helfen,hilft,helfen,hilf,helf,yes,no
hilfft/,hilfft,helfen,,1500.0,t1343,970,3.696604078459469,145,0.5525851457490958,ENHG,2,Central German,1,helfen,hilft,helfen,hilf,helf,yes,no
heylen/,heylen,heilen,,1500.0,t1348,288,1.0975484274188938,58,0.2210340582996383,ENHG,128,Central German,1,heilen,heylen,heylen,heil,heil,no,no
geprauchen/,geprauchen,gebrauchen,,1500.0,t1360,287,1.0937374953792447,2,0.0076218640792978,ENHG,71,Central German,1,brauchen,geprauchen,gebruchen,prauχ,bruχ,yes,yes
komet/,komet,zukommen,,1500.0,t1365,44,0.1676810097445532,66,0.2515215146168298,ENHG,3,Central German,1,kommen,komet,kompt,kom,komp,no,no
binden/,binden,binden,,1500.0,t1381,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
binden/,binden,binden,,1500.0,t1385,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
binden/,binden,binden,,1500.0,t1428,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
halt/,halt,halten,,1500.0,t1471,2619,9.980831011840566,266,1.0137079225466172,ENHG,24,Central German,1,halten,halt,halden,hal,hald,no,no
findeſt,findeſt,finden,,1500.0,t1482,2689,10.24759625461599,80,0.3048745631719149,ENHG,38,Central German,1,finden,findest,vinde,find,vind,no,no
binden/,binden,binden,,1500.0,t1489,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
gebunden,gebunden,binden,,1500.0,t1502,368,1.4024229905908088,133,0.5068539612733086,ENHG,66,Central German,4,binden,gebunden,binden,bund,bind,yes,no
geben/,geben,geben,,1500.0,t1520,6017,22.930378082567653,2282,8.696546914478875,ENHG,21,Central German,1,geben,geben,geben,geb,geb,no,no
ließ,ließ,lassen,,1500.0,t1534,3635,13.852737964123886,340,1.295716893480639,ENHG,4,Central German,2,lassen,ließ,lasen,li,las,yes,no
gebu͗nden,gebu͗nden,binden,,1500.0,t1537,368,1.4024229905908088,24,0.0914623689515744,ENHG,66,Central German,4,binden,gebu͗nden,binden,bund,bind,yes,no
leyden/,leyden,leiden,,1500.0,t1554,936,3.567032389111405,132,0.5030430292336596,ENHG,93,Central German,1,leiden,leyden,leiden,leid,leid,no,no
binden,binden,binden,,1500.0,t1603,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
finden,finden,finden,,1500.0,t1615,2689,10.24759625461599,284,1.0823046992602985,ENHG,38,Central German,1,finden,finden,vinde,find,vind,no,no
binden,binden,binden,,1500.0,t1627,368,1.4024229905908088,117,0.4458790486389256,ENHG,66,Central German,1,binden,binden,binden,bind,bind,no,no
wiſſen,wiſſen,wissen,,1500.0,t1631,2994,11.409930526708916,934,3.559410525032107,ENHG,221,Central German,1,wissen,wisen,wisen,wis,wis,no,no
findſt,findſt,finden,,1500.0,t1687,2689,10.24759625461599,21,0.0800295728326276,ENHG,38,Central German,1,finden,findst,vinde,find,vind,no,no
helffen,helffen,helfen,,1500.0,t1695,970,3.696604078459469,307,1.1699561361722235,ENHG,2,Central German,1,helfen,helfen,helfen,helf,helf,no,no
le=,legen,legen,,1500.0,t1716,1055,4.020533301829628,311,1.1851998643308197,ENHG,142,Central German,1,legen,legen,legen,leg,leg,no,no
findeſt/,findeſt,finden,,1500.0,t1738,2689,10.24759625461599,80,0.3048745631719149,ENHG,38,Central German,1,finden,findest,vinde,find,vind,no,no
wiſſen/,wiſſen,wissen,,1500.0,t1745,2994,11.409930526708916,934,3.559410525032107,ENHG,221,Central German,1,wissen,wisen,wisen,wis,wis,no,no
leyt,leyt,liegen,,1500.0,t1777,2283,8.700357846518523,72,0.2743871068547234,ENHG,25,Central German,1,liegen,leyt,ligen,lei,lig,yes,no
bringen/,bringen,bringen,,1500.0,t1868,2168,8.262100661958895,387,1.474830699344139,ENHG,73,Central German,1,bringen,bringen,brenget,bring,breng,yes,no
findet,findet,finden,,1500.0,t1889,2689,10.24759625461599,134,0.5106648933129575,ENHG,38,Central German,1,finden,findet,vinde,find,vind,no,no
heylen,heylen,heilen,,1500.0,t1899,288,1.0975484274188938,58,0.2210340582996383,ENHG,128,Central German,1,heilen,heylen,heylen,heil,heil,no,no
zihen,zihen,ausziehen,,1500.0,t1924,122,0.4649337088371703,68,0.2591433786961277,ENHG,17,Central German,1,ziehen,zihen,zihen,zih,zih,no,no
behalten/,behalten,behalten,,1500.0,t1939,532,2.0274158450932345,336,1.2804731653220427,ENHG,24,Central German,1,halten,behalten,halden,halt,hald,no,no
geſatzt,geſatzt,setzen,,1500.0,t1946,1699,6.474773535363544,94,0.3582276117270001,ENHG,190,Central German,4,setzen,gesatzt,setzen,saʦ,seʦ,yes,no
ſehen,ſehen,sehen,,1500.0,t1980,3059,11.657641109286097,928,3.5365449327942136,ENHG,22,Central German,1,sehen,sehen,sehen,seh,seh,no,no
zihen,zihen,ziehen,,1500.0,t2007,1321,5.034241224376246,68,0.2591433786961277,ENHG,17,Central German,1,ziehen,zihen,zihen,zih,zih,no,no
findet/,findet,finden,,1500.0,t2026,2689,10.24759625461599,134,0.5106648933129575,ENHG,38,Central German,1,finden,findet,vinde,find,vind,no,no
pleiben/,pleiben,bleiben,,1500.0,t2062,1827,6.962572836438608,32,0.1219498252687659,ENHG,69,Central German,1,bleiben,pleiben,bleib,pleib,bleib,no,yes
