form,norm,lemma,inflClass,infl,date,document_id,token_id,observation_id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part,std_infl,extracted_vowel,extracted_coda,anchor_coda_pastpl,anchor_coda_pastsg,anchor_coda_pres,anchor_vowel_pastpl,anchor_vowel_pastsg,anchor_vowel_pres,diff_vowel_pres_pastsg,diff_cons_pres_pastsg,diff_vowel_pres_pastpl,diff_cons_pres_pastpl,diff_vowel_pastsg_pastpl,diff_cons_pastsg_pastpl,is_bipartite,target_vowel_pres,target_coda_pres,target_vowel_past,target_coda_past,target_pres_date,target_pres_n,target_past_date,target_past_n,target_pres_source,target_past_source,is_leveled_vowel_pres,is_leveled_vowel_past,is_leveled_cons_pres,is_leveled_cons_past,vowel_alternation_pres,vowel_alternation_past,cons_alternation_pres,cons_alternation_past
cham,kam,komen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t2937_m1,MHG:M342:t2937_m1,8461,3.280377904497231,28,0.010855759523215,MHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
vernam,vernam,ver-nëmen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t2944_m1,MHG:M342:t2944_m1,1523,0.5904757769234468,61,0.0236500475327184,MHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
ſtiez,stiez,stôzen/ûz<.+,st7,Ind.Past.Sg.3,1205.0,MHG:M342,t2962_m1,MHG:M342:t2962_m1,3,0.001163117091773,34,0.0131819937067611,MHG,263,Upper German,2,PastSg,ie,z,z,z,z,ie,ie,o,True,False,True,False,False,False,0.0,,,,,,,,,,,,,,,ie ~ o,,,
vand,vant,vinden,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t2966_m1,MHG:M342:t2966_m1,1993,0.7726974546345564,21,0.0081418196424112,MHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
gezam,gezam,ge-zëmen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t2987_m1,MHG:M342:t2987_m1,367,0.1422879908935685,116,0.0449738608818908,MHG,123,Upper German,2,PastSg,a,m,m,m,m,a,a,i,True,False,True,False,False,False,0.0,ie,m,e,ʦ,,0.0,1486.0,1.0,nhg,corpus,0,,,,a ~ i,,,
cham,kam,komen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t2993_m1,MHG:M342:t2993_m1,8461,3.280377904497231,28,0.010855759523215,MHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
enphienc,entvienc,ent-vâhen,st7,Ind.Past.Sg.3,1205.0,MHG:M342,t3001_m1,MHG:M342:t3001_m1,1799,0.6974825493665664,21,0.0081418196424112,MHG,19,Upper German,2,PastSg,ie,nk,ng,nk,h,ie,ie,a,True,True,True,True,False,False,1.0,a,ng,i,ng,1488.0,1.0,1523.0,1.0,nhg,nhg,0,,,,ie ~ a,,nk ~ h,
bot,bôt,bièten,st2b,Ind.Past.Sg.3,1205.0,MHG:M342,t3012_m1,MHG:M342:t3012_m1,410,0.1589593358756488,198,0.0767657280570206,MHG,18,Upper German,2,PastSg,o,t,t,t,t,u,o,ie,True,False,True,False,True,False,0.0,ie,t,o,t,1516.0,2.0,1542.0,1.0,nhg,nhg,0,,,,o ~ ie,o ~ u,,
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t3122_m1,MHG:M342:t3122_m1,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
nam,nam,nëmen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t3227_m1,MHG:M342:t3227_m1,4030,1.5624539599484506,1167,0.4524525486997126,MHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
cham,kam,komen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t3233_m1,MHG:M342:t3233_m1,8461,3.280377904497231,28,0.010855759523215,MHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
chom,kom,komen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t3258_m1,MHG:M342:t3258_m1,8461,3.280377904497231,788,0.3055120894390519,MHG,3,Upper German,2,PastSg,o,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
vnderſahên,undersâhen,unter-sëhen,st5,Ind.Past.Pl.3,1205.0,MHG:M342,t3334_m1,MHG:M342:t3334_m1,6,0.002326234183546,1,0.0003877056972576,MHG,22,Upper German,3,PastPl,u,n,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,,,,,a ~ e,,,
vant,vant,vinden,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t3406_m1,MHG:M342:t3406_m1,1993,0.7726974546345564,350,0.135696994040188,MHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
ſach,sach,sëhen/ane<.+,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t3485_m1,MHG:M342:t3485_m1,98,0.0379951583312526,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
gewan,gewan,ge-winnen,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t3582_m1,MHG:M342:t3582_m1,1883,0.7300498279362115,557,0.2159520733725277,MHG,121,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1523.0,1.0,1492.0,1.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
lac,lac,ligen,st5b,Ind.Past.Sg.3,1205.0,MHG:M342,t3616_m1,MHG:M342:t3616_m1,2174,0.8428721858381965,336,0.1302691142785805,MHG,25,Upper German,2,PastSg,a,c,g,c,g,a,a,i,True,False,True,False,False,False,0.0,ie,g,a,g,1542.0,21.0,1542.0,2.0,nhg,nhg,0,,,,a ~ i,,,
lagen,lâgen,ligen,st5b,Ind.Past.Pl.3,1205.0,MHG:M342,t3621_m1,MHG:M342:t3621_m1,2174,0.8428721858381965,140,0.0542787976160752,MHG,25,Upper German,3,PastPl,a,g,g,c,g,a,a,i,True,False,True,False,False,False,0.0,ie,g,a,g,1542.0,21.0,1542.0,2.0,nhg,nhg,0,,,,a ~ i,,,
lagen,lâgen,ligen,st5b,Ind.Past.Pl.3,1205.0,MHG:M342,t3629_m1,MHG:M342:t3629_m1,2174,0.8428721858381965,140,0.0542787976160752,MHG,25,Upper German,3,PastPl,a,g,g,c,g,a,a,i,True,False,True,False,False,False,0.0,ie,g,a,g,1542.0,21.0,1542.0,2.0,nhg,nhg,0,,,,a ~ i,,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t3648_m1,MHG:M342:t3648_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
vant,vant,vinden,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t3670_m1,MHG:M342:t3670_m1,1993,0.7726974546345564,350,0.135696994040188,MHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
nam,nam,nëmen,st4,Ind.Past.Sg.3,1205.0,MHG:M342,t3700_m1,MHG:M342:t3700_m1,4030,1.5624539599484506,1167,0.4524525486997126,MHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
hoͮp,huop,hèben,st6b,Ind.Past.Sg.3,1205.0,MHG:M342,t3722_m1,MHG:M342:t3722_m1,657,0.2547226430982958,6,0.002326234183546,MHG,91,Upper German,2,PastSg,uo,p,b,p,b,uo,uo,e,True,False,True,False,False,False,0.0,e,b,o,b,1542.0,1.0,1523.0,1.0,nhg,nhg,0,,,,uo ~ e,,,
gewan,gewan,ge-winnen,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t3737_m1,MHG:M342:t3737_m1,1883,0.7300498279362115,557,0.2159520733725277,MHG,121,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1523.0,1.0,1492.0,1.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
lie,lie,lâzen,st7,Ind.Past.Sg.3,1205.0,MHG:M342,t3740_m1,MHG:M342:t3740_m1,3725,1.4442037222848585,142,0.0550542090105905,MHG,4,Upper German,2,PastSg,ie,,z,z,z,ie,ie,a,True,False,True,False,False,False,0.0,a,s,ie,s,1534.0,25.0,1486.0,1.0,nhg,nhg,0,,,,ie ~ a,,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t3748_m1,MHG:M342:t3748_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
voͮren,vuoren,var(e)n,st6,*.Past.Pl.3,1205.0,MHG:M342,t3756_m1,MHG:M342:t3756_m1,2188,0.848300065599804,2,0.0007754113945153,MHG,90,Upper German,3,PastPl,uo,r,r,r,r,uo,uo,a,True,False,True,False,False,False,0.0,a,hr,u,hr,1523.0,2.0,1515.0,2.0,nhg,nhg,0,,,,uo ~ a,,,
troͮch,truoc,tragen,st6,Ind.Past.Sg.3,1205.0,MHG:M342,t3771_m1,MHG:M342:t3771_m1,1651,0.6401021061724298,17,0.0065909968533805,MHG,11,Upper German,2,PastSg,uo,c,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
vânt,vant,vinden,st3a,Ind.Past.Sg.3,1205.0,MHG:M342,t3775_m1,MHG:M342:t3775_m1,1993,0.7726974546345564,1,0.0003877056972576,MHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
flizzen,vlizzen,vlîzen,st1a,*.Past.Pl.3,1205.0,MHG:M342,t3790_m1,MHG:M342:t3790_m1,146,0.0566050317996212,3,0.001163117091773,MHG,361,Upper German,3,PastPl,i,z,z,z,z,i,ei,i,True,False,False,False,True,False,0.0,,,,,,,,,,,,,,,,i ~ ei,,
geſahe,gesæhe,ge-sëhen/ane<.+,st5,Subj.Past.Sg.3,1205.0,MHG:M342,t3856_m1,MHG:M342:t3856_m1,4,0.0015508227890307,18,0.0069787025506382,MHG,22,Upper German,3,PastPl,a,h,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
baren,bâren,bër(e)n,st4,*.Past.Pl.3,1205.0,MHG:M342,t3931_m1,MHG:M342:t3931_m1,210,0.0814181964241128,4,0.0015508227890307,MHG,295,Upper German,3,PastPl,a,r,r,r,r,a,a,e,True,False,True,False,False,False,0.0,,,,,,,,,,,,,,,a ~ e,,,
hoͮp,huop,hèben,st6b,Ind.Past.Sg.3,1205.0,MHG:M342,t3946_m1,MHG:M342:t3946_m1,657,0.2547226430982958,6,0.002326234183546,MHG,91,Upper German,2,PastSg,uo,p,b,p,b,uo,uo,e,True,False,True,False,False,False,0.0,e,b,o,b,1542.0,1.0,1523.0,1.0,nhg,nhg,0,,,,uo ~ e,,,
riten,riten,rîten,st1a,*.Past.Pl.3,1205.0,MHG:M342,t3966_m1,MHG:M342:t3966_m1,994,0.3853794630741339,231,0.0895600160665241,MHG,163,Upper German,3,PastPl,i,t,t,t,t,i,ei,i,True,False,False,False,True,False,0.0,ei,t,i,t,,0.0,1523.0,3.0,nhg,nhg,,,,,,i ~ ei,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t4014_m1,MHG:M342:t4014_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t4042_m1,MHG:M342:t4042_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
lie,lie,lâzen,st7,Ind.Past.Sg.3,1205.0,MHG:M342,t4083_m1,MHG:M342:t4083_m1,3725,1.4442037222848585,142,0.0550542090105905,MHG,4,Upper German,2,PastSg,ie,,z,z,z,ie,ie,a,True,False,True,False,False,False,0.0,a,s,ie,s,1534.0,25.0,1486.0,1.0,nhg,nhg,0,,,,ie ~ a,,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t4102_m1,MHG:M342:t4102_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
hoͮp,huop,hèben,st6b,Ind.Past.Sg.3,1205.0,MHG:M342,t4120_m1,MHG:M342:t4120_m1,657,0.2547226430982958,6,0.002326234183546,MHG,91,Upper German,2,PastSg,uo,p,b,p,b,uo,uo,e,True,False,True,False,False,False,0.0,e,b,o,b,1542.0,1.0,1523.0,1.0,nhg,nhg,0,,,,uo ~ e,,,
vnderwâr,underwar,unter-wërren,st3b,Ind.Past.Sg.3,1205.0,MHG:M342,t4130_m1,MHG:M342:t4130_m1,1,0.0003877056972576,1,0.0003877056972576,MHG,323,Upper German,2,PastSg,u,n,,r,r,,a,e,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,,a ~ e,,,
triben,triben,trîben,st1a,*.Past.Pl.3,1205.0,MHG:M342,t4140_m1,MHG:M342:t4140_m1,327,0.1267797630032613,56,0.02171151904643,MHG,12,Upper German,3,PastPl,i,b,b,p,b,i,ei,i,True,False,False,False,True,False,0.0,ei,b,ie,b,1542.0,1.0,1515.0,3.0,nhg,nhg,,,,,,i ~ ei,,
getroͮch,getruoc,ge-tragen,st6,Ind.Past.Sg.3,1205.0,MHG:M342,t4150_m1,MHG:M342:t4150_m1,99,0.0383828640285103,2,0.0007754113945153,MHG,11,Upper German,2,PastSg,uo,c,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
Sazzen,sâzen,sitzen,st5b,*.Past.Pl.3,1205.0,MHG:M342,t4169_m1,MHG:M342:t4169_m1,1185,0.4594312512503509,2,0.0007754113945153,MHG,59,Upper German,3,PastPl,a,z,z,z,ʦ,a,a,i,True,False,True,False,False,False,0.0,i,ʦ,a,s,1542.0,1.0,1534.0,1.0,nhg,nhg,0,,,,a ~ i,,,
riten,riten,rîten,st1a,*.Past.Pl.3,1205.0,MHG:M342,t4177_m1,MHG:M342:t4177_m1,994,0.3853794630741339,231,0.0895600160665241,MHG,163,Upper German,3,PastPl,i,t,t,t,t,i,ei,i,True,False,False,False,True,False,0.0,ei,t,i,t,,0.0,1523.0,3.0,nhg,nhg,,,,,,i ~ ei,,
ſach,sach,sëhen,st5,Ind.Past.Sg.3,1205.0,MHG:M342,t4189_m1,MHG:M342:t4189_m1,4169,1.6163450518672682,990,0.3838286402851033,MHG,22,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,12.0,1523.0,1.0,nhg,nhg,0,,,,a ~ e,,,
