form,norm,lemma,grapho,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part,base_lemma,form_normalized,base_form,stem,base_stem,vowel_alternation,cons_alternation,modern_lemma_count
ſchiet,ſchiet,scheiden,,1440.0,t9179,411,1.566293068295713,13,0.0495421165154361,ENHG,171,Central German,2,scheiden,schiet,scheiden,ʃi,ʃeid,yes,no,94027
liez,liez,lassen,,1440.0,t9187,3635,13.852737964123886,53,0.2019793981013936,ENHG,4,Central German,2,lassen,liez,lasen,liez,las,yes,no,1408679
ſtarb,ſtarb,sterben,,1440.0,t9237,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
geborn,geborn,gebären,,1440.0,t9335,948,3.612763573587192,297,1.1318468157757342,ENHG,110,Central German,4,gebären,geborn,gebirt,gebor,gebir,yes,no,254788
ſtarb,ſtarb,sterben,,1440.0,t9349,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
ſtarb,ſtarb,sterben,,1440.0,t9378,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
fuͤren,fuͤren,führen,,1440.0,t9492,1102,4.199647107693129,110,0.419202524361383,ENHG,109,Central German,1,führen,fuͤren,furen,fuͤr,fur,no,yes,1393908
lit,lit,liegen,,1440.0,t9496,2283,8.700357846518523,89,0.3391729515287554,ENHG,25,Central German,1,liegen,lit,ligen,li,lig,no,no,1468865
nam,nam,nehmen,,1440.0,t9502,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
gewan,gewan,gewinnen,,1440.0,t9524,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
quam,quam,kommen,,1440.0,t9570,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
ſtarb,ſtarb,sterben,,1440.0,t9774,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
genant,genant,nennen,,1440.0,t9806,2245,8.555542429011863,912,3.47557002015983,ENHG,153,Central German,4,nennen,genant,nēnet,,nen,yes,no,1089707
neme,neme,nehmen,,1440.0,t10015,3364,12.819975381379024,192,0.7316989516125959,ENHG,47,Central German,1,nehmen,neme,nemen,nem,nem,no,no,1089016
ſprach,ſprach,sprechen,,1440.0,t10030,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Central German,2,sprechen,sprach,spricht,spraχ,spriχ,yes,no,559127
gab,gab,geben,,1440.0,t10106,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Central German,2,geben,gab,geben,gab,geb,yes,no,3796581
lag,lag,liegen,,1440.0,t10127,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Central German,2,liegen,lag,ligen,lag,lig,yes,no,1468865
quam,quam,kommen,,1440.0,t10152,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
floch,floch,fliehen,,1440.0,t10176,256,0.9755986021501278,31,0.118138893229117,ENHG,83,Central German,2,fliehen,floch,flihen,floχ,flih,yes,yes,61334
zcoch,zcoch,ziehen,,1440.0,t10195,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
zcoch,zcoch,ziehen,,1440.0,t10208,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
lag,lag,liegen,,1440.0,t10239,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Central German,2,liegen,lag,ligen,lag,lig,yes,no,1468865
ſtarb,ſtarb,sterben,,1440.0,t10243,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
ſtarb,ſtarb,sterben,,1440.0,t10284,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
geſchach,geſchach,geschehen,,1440.0,t10291,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Central German,2,geschehen,geschach,geschen,geʃaχ,geʃ,yes,no,323529
ſpreche,ſpreche,sprechen,,1440.0,t10386,8120,30.94476816194937,98,0.3734713398855958,ENHG,27,Central German,1,sprechen,spreche,spricht,spreχ,spriχ,yes,no,559127
quam,quam,kommen,,1440.0,t10464,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
quam,quam,kommen,,1440.0,t10522,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
nam,nam,nehmen,,1440.0,t10534,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
geboren,geboren,gebären,,1440.0,t10589,948,3.612763573587192,187,0.7126442914143513,ENHG,110,Central German,4,gebären,geboren,gebirt,gebor,gebir,yes,no,254788
rýten,rýten,reiten,,1440.0,t10654,577,2.1989077868774363,3,0.0114327961189468,ENHG,162,Central German,3,reiten,rýten,ritˢe,rít,rit,no,yes,15954
komen,komen,kommen,,1440.0,t10737,7651,29.15744103535402,977,3.723280602737012,ENHG,3,Central German,4,kommen,komen,kompt,kom,komp,no,no,2282150
zcoch,zcoch,ziehen,,1440.0,t10768,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
nam,nam,nehmen,,1440.0,t10791,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
quam,quam,kommen,,1440.0,t10838,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
zcoch,zcoch,ziehen,,1440.0,t10940,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
ſchiet,ſchiet,scheiden,,1440.0,t11163,411,1.566293068295713,13,0.0495421165154361,ENHG,171,Central German,2,scheiden,schiet,scheiden,ʃi,ʃeid,yes,no,94027
geſchach,geſchach,geschehen,,1440.0,t11220,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Central German,2,geschehen,geschach,geschen,geʃaχ,geʃ,yes,no,323529
quam,quam,kommen,,1440.0,t11283,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
zcoch,zcoch,ziehen,,1440.0,t11326,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
hilt,hilt,halten,,1440.0,t11380,2619,9.980831011840566,38,0.1448154175066596,ENHG,24,Central German,2,halten,hilt,halden,hil,hald,yes,no,748357
zcoch,zcoch,ziehen,,1440.0,t11429,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
gewūnen,gewūnen,gewinnen,,1440.0,t11447,665,2.534269806366543,29,0.1105170291498191,ENHG,120,Central German,4,gewinnen,gewūnen,gewynen,gewun,gewin,yes,no,632324
gewȳnen,gewȳnen,gewinnen,,1440.0,t11461,665,2.534269806366543,11,0.0419202524361383,ENHG,120,Central German,1,gewinnen,gewȳnen,gewynen,gewīn,gewin,no,yes,632324
quam,quam,kommen,,1440.0,t11472,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
gewan,gewan,gewinnen,,1440.0,t11504,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
warff,warff,werfen,,1440.0,t11657,441,1.680621029485181,99,0.3772822719252447,ENHG,16,Central German,2,werfen,warf,werfen,warf,werf,yes,no,132019
ſprechin,ſprechin,sprechen,,1440.0,t11661,8120,30.94476816194937,28,0.1067060971101702,ENHG,27,Central German,3,sprechen,sprechin,spricht,spreχi,spriχ,yes,no,559127
czoch,czoch,ziehen,,1440.0,t11784,1321,5.034241224376246,93,0.3544166796873511,ENHG,17,Central German,2,ziehen,czoch,zihen,zoχ,zih,yes,yes,301418
zcoͤch,zcoͤch,ziehen,,1440.0,t11853,1321,5.034241224376246,3,0.0114327961189468,ENHG,17,Central German,2,ziehen,zcoͤch,zihen,zcoχ,zih,yes,yes,301418
brante,brante,brennen,,1440.0,t11855,188,0.7164552234540001,16,0.0609749126343829,ENHG,72,Central German,2,brennen,brante,brenen,brant,bren,yes,no,33558
zcoch,zcoch,ziehen,,1440.0,t11878,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
fant,fant,finden,,1440.0,t11897,2689,10.24759625461599,47,0.1791138058635,ENHG,38,Central German,2,finden,fant,vinde,fan,vind,yes,no,2586288
bracht,bracht,bringen,,1440.0,t11932,2168,8.262100661958895,350,1.333826213877128,ENHG,73,Central German,4,bringen,bracht,brenget,braχ,breng,yes,yes,710785
geſchach,geſchach,geschehen,,1440.0,t11962,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Central German,2,geschehen,geschach,geschen,geʃaχ,geʃ,yes,no,323529
ſaſ‍z,ſaſ‍z,sitzen,,1440.0,t12063,1044,3.97861304939349,30,0.1143279611894681,ENHG,57,Central German,2,sitzen,sasz,sitzen,sas,siʦ,yes,yes,171469
nemē,nemē,nehmen,,1440.0,t12146,3364,12.819975381379024,185,0.7050224273350534,ENHG,47,Central German,1,nehmen,nemē,nemen,nem,nem,no,no,1089016
gab,gab,geben,,1440.0,t12217,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Central German,2,geben,gab,geben,gab,geb,yes,no,3796581
gab,gab,geben,,1440.0,t12229,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Central German,2,geben,gab,geben,gab,geb,yes,no,3796581
geſaczt,geſaczt,setzen,,1440.0,t12307,1699,6.474773535363544,76,0.2896308350133192,ENHG,190,Central German,4,setzen,gesaczt,setzen,saz,seʦ,yes,yes,729123
ſtehen,ſtehen,stehen,,1440.0,t12325,2583,9.843637458413204,170,0.6478584467403193,ENHG,9,Central German,1,stehen,stehen,stet,steh,ste,no,no,1656734
nam,nam,nehmen,,1440.0,t12374,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
gewan,gewan,gewinnen,,1440.0,t12386,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
zcoh,zcoh,ziehen,,1440.0,t12417,1321,5.034241224376246,1,0.0038109320396489,ENHG,17,Central German,2,ziehen,zcoh,zihen,zcoh,zih,yes,yes,301418
kūne,kūne,kennen,,1440.0,t12450,214,0.8155394564848725,5,0.0190546601982446,ENHG,136,Central German,1,kennen,kūne,kenen,kun,ken,yes,no,435128
quam,quam,kommen,,1440.0,t12459,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
gehulffen,gehulffen,helfen,,1440.0,t12492,970,3.696604078459469,13,0.0495421165154361,ENHG,2,Central German,4,helfen,gehulfen,helfen,hulf,helf,yes,no,445173
ſtarb,ſtarb,sterben,,1440.0,t12507,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
zcoch,zcoch,ziehen,,1440.0,t12598,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
galt,galt,gelten,,1440.0,t12631,231,0.8803253011589044,32,0.1219498252687659,ENHG,84,Central German,2,gelten,galt,gilt,gal,gil,yes,no,630528
galt,galt,gelten,,1440.0,t12652,231,0.8803253011589044,32,0.1219498252687659,ENHG,84,Central German,2,gelten,galt,gilt,gal,gil,yes,no,630528
ſtarb,ſtarb,sterben,,1440.0,t12668,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
ſtarb,ſtarb,sterben,,1440.0,t12688,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
gefiel,gefiel,gefallen,,1440.0,t12692,489,1.8635457673883304,40,0.1524372815859574,ENHG,31,Central German,2,gefallen,gefiel,falen,gefiel,fal,yes,no,255517
halff,halff,helfen,,1440.0,t12751,970,3.696604078459469,32,0.1219498252687659,ENHG,2,Central German,2,helfen,half,helfen,half,helf,yes,no,445173
gewan,gewan,gewinnen,,1440.0,t12763,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
kūnē,kūnē,kennen,,1440.0,t12765,214,0.8155394564848725,2,0.0076218640792978,ENHG,136,Central German,1,kennen,kūnē,kenen,kun,ken,yes,no,435128
lieſ‍z,lieſ‍z,lassen,,1440.0,t12769,3635,13.852737964123886,36,0.1371935534273617,ENHG,4,Central German,2,lassen,liesz,lasen,li,las,yes,no,1408679
gab,gab,geben,,1440.0,t12775,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Central German,2,geben,gab,geben,gab,geb,yes,no,3796581
ſtarb,ſtarb,sterben,,1440.0,t12807,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
quam,quam,kommen,,1440.0,t12830,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
leſt,leſt,lassen,,1440.0,t12882,3635,13.852737964123886,207,0.78886293220733,ENHG,4,Central German,1,lassen,lest,lasen,le,las,yes,no,1408679
zcoch,zcoch,ziehen,,1440.0,t12992,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
funden,funden,finden,,1440.0,t13035,2689,10.24759625461599,253,0.9641658060311812,ENHG,38,Central German,4,finden,funden,vinde,fund,vind,yes,no,2586288
quam,quam,kommen,,1440.0,t13065,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
zcoch,zcoch,ziehen,,1440.0,t13080,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
ge=,gewan,gewinnen,,1440.0,t13085,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
gewan,gewan,gewinnen,,1440.0,t13097,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
ſtarb,ſtarb,sterben,,1440.0,t13117,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
kūne,kūne,kennen,,1440.0,t13118,214,0.8155394564848725,5,0.0190546601982446,ENHG,136,Central German,1,kennen,kūne,kenen,kun,ken,yes,no,435128
nam,nam,nehmen,,1440.0,t13145,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
geſchen,geſchen,geschehen,,1440.0,t13204,2302,8.772765555271853,63,0.240088718497883,ENHG,118,Central German,1,geschehen,geschen,geschen,geʃ,geʃ,no,no,323529
geſchach,geſchach,geschehen,,1440.0,t13246,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Central German,2,geschehen,geschach,geschen,geʃaχ,geʃ,yes,no,323529
bleib,bleib,bleiben,,1440.0,t13319,1827,6.962572836438608,156,0.5945053981852342,ENHG,69,Central German,1,bleiben,bleib,bleib,bleib,bleib,no,no,1053208
gewan,gewan,gewinnen,,1440.0,t13330,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
lag,lag,liegen,,1440.0,t13370,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Central German,2,liegen,lag,ligen,lag,lig,yes,no,1468865
leit,leit,liegen,,1440.0,t13450,2283,8.700357846518523,350,1.333826213877128,ENHG,25,Central German,1,liegen,leit,ligen,lei,lig,yes,no,1468865
gebar,gebar,gebären,,1440.0,t13473,948,3.612763573587192,41,0.1562482136256064,ENHG,110,Central German,2,gebären,gebar,gebirt,gebar,gebir,yes,no,254788
gewūnen,gewūnen,gewinnen,,1440.0,t13534,665,2.534269806366543,29,0.1105170291498191,ENHG,120,Central German,4,gewinnen,gewūnen,gewynen,gewun,gewin,yes,no,632324
reit,reit,reiten,,1440.0,t13537,577,2.1989077868774363,113,0.4306353204803299,ENHG,162,Central German,2,reiten,reit,ritˢe,rei,rit,yes,no,15954
zcoch,zcoch,ziehen,,1440.0,t13551,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
gewan,gewan,gewinnen,,1440.0,t13561,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
gewan,gewan,gewinnen,,1440.0,t13582,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
ſtarb,ſtarb,sterben,,1440.0,t13594,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
ſtarb,ſtarb,sterben,,1440.0,t13609,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
zcoch,zcoch,ziehen,,1440.0,t13720,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
lag,lag,liegen,,1440.0,t13740,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Central German,2,liegen,lag,ligen,lag,lig,yes,no,1468865
traff,traff,treffen,,1440.0,t13827,146,0.5563960777887448,31,0.118138893229117,ENHG,62,Central German,2,treffen,traf,trefen,traf,tref,yes,no,297802
zcoch,zcoch,ziehen,,1440.0,t13844,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Central German,2,ziehen,zcoch,zihen,zcoχ,zih,yes,yes,301418
kommen,kommen,kommen,,1440.0,t13868,7651,29.15744103535402,843,3.212615709424054,ENHG,3,Central German,4,kommen,komen,kompt,kom,komp,no,no,2282150
gewan,gewan,gewinnen,,1440.0,t14095,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
ſtarb,ſtarb,sterben,,1440.0,t14115,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
galt,galt,gelten,,1440.0,t14171,231,0.8803253011589044,32,0.1219498252687659,ENHG,84,Central German,2,gelten,galt,gilt,gal,gil,yes,no,630528
trug,trug,tragen,,1440.0,t14190,1310,4.992320971940107,42,0.1600591456652553,ENHG,11,Central German,2,tragen,trug,tragen,trug,trag,yes,no,518200
galt,galt,gelten,,1440.0,t14192,231,0.8803253011589044,32,0.1219498252687659,ENHG,84,Central German,2,gelten,galt,gilt,gal,gil,yes,no,630528
fant,fant,finden,,1440.0,t14201,2689,10.24759625461599,47,0.1791138058635,ENHG,38,Central German,2,finden,fant,vinde,fan,vind,yes,no,2586288
gab,gab,geben,,1440.0,t14265,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Central German,2,geben,gab,geben,gab,geb,yes,no,3796581
ſtarb,ſtarb,sterben,,1440.0,t14289,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
lit,lit,liegen,,1440.0,t14328,2283,8.700357846518523,89,0.3391729515287554,ENHG,25,Central German,1,liegen,lit,ligen,li,lig,no,no,1468865
genant,genant,nennen,,1440.0,t14342,2245,8.555542429011863,912,3.47557002015983,ENHG,153,Central German,4,nennen,genant,nēnet,,nen,yes,no,1089707
nam,nam,nehmen,,1440.0,t14347,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
gewan,gewan,gewinnen,,1440.0,t14355,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
nam,nam,nehmen,,1440.0,t14370,3364,12.819975381379024,1080,4.115806602820852,ENHG,47,Central German,2,nehmen,nam,nemen,nam,nem,yes,no,1089016
bleib,bleib,bleiben,,1440.0,t14443,1827,6.962572836438608,156,0.5945053981852342,ENHG,69,Central German,1,bleiben,bleib,bleib,bleib,bleib,no,no,1053208
ſungen,ſungen,singen,,1440.0,t14507,530,2.0197939810139367,28,0.1067060971101702,ENHG,192,Central German,3,singen,sungen,singen,sung,sing,yes,no,104498
nēnen,nēnen,nehmen,,1440.0,t14631,3364,12.819975381379024,23,0.0876514369119255,ENHG,47,Central German,1,nehmen,nēnen,nemen,nen,nem,no,yes,1089016
quam,quam,kommen,,1440.0,t14680,7651,29.15744103535402,221,0.8422159807624151,ENHG,3,Central German,2,kommen,quam,kompt,quam,komp,yes,yes,2282150
ſprach,ſprach,sprechen,,1440.0,t14750,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Central German,2,sprechen,sprach,spricht,spraχ,spriχ,yes,no,559127
bracht,bracht,bringen,,1440.0,t14766,2168,8.262100661958895,350,1.333826213877128,ENHG,73,Central German,4,bringen,bracht,brenget,braχ,breng,yes,yes,710785
lag,lag,liegen,,1440.0,t14824,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Central German,2,liegen,lag,ligen,lag,lig,yes,no,1468865
aſ‍z,aſ‍z,essen,,1440.0,t14849,1272,4.847505554433448,11,0.0419202524361383,ENHG,102,Central German,2,essen,asz,esen,as,es,yes,no,85741
gewan,gewan,gewinnen,,1440.0,t14941,665,2.534269806366543,191,0.727888019572947,ENHG,120,Central German,2,gewinnen,gewan,gewynen,gewa,gewin,yes,no,632324
geſchach,geſchach,geschehen,,1440.0,t14950,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Central German,2,geschehen,geschach,geschen,geʃaχ,geʃ,yes,no,323529
ſtarb,ſtarb,sterben,,1440.0,t15037,1446,5.510607729332363,416,1.585347728493958,ENHG,10,Central German,2,sterben,starb,sterben,starb,sterb,yes,no,381096
ſlug,ſlug,schlagen,,1440.0,t15043,818,3.1173424084328305,51,0.1943575340220958,ENHG,7,Central German,2,schlagen,slug,schlecht,slug,ʃleχ,yes,yes,198277
halff,halff,helfen,,1440.0,t15087,970,3.696604078459469,32,0.1219498252687659,ENHG,2,Central German,2,helfen,half,helfen,half,helf,yes,no,445173
