form_id,time,time_since_prev,obs_v,obs_c,dialect_group
zièhen_*.Past.Pl.3,1225,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1225,0.0,0,1,Central German
zièhen_*.Past.Pl.3,1250,25.0,0,1,Upper German
zièhen_*.Past.Pl.3,1250,0.0,1,1,Upper German
zièhen_*.Past.Pl.3,1269,19.0,0,1,Central German
zièhen_*.Past.Pl.3,1274,5.0,0,1,Upper German
zièhen_*.Past.Pl.3,1301,27.0,1,1,Upper German
zièhen_*.Past.Pl.3,1325,24.0,0,1,Upper German
zièhen_*.Past.Pl.3,1336,11.0,0,1,Upper German
zièhen_*.Past.Sg.3,1127,0.0,1,1,Upper German
zièhen_*.Past.Sg.3,1225,98.0,1,1,Upper German
zièhen_*.Pres.Pl.1,1160,0.0,1,1,Central German
zièhen_*.Pres.Pl.1,1225,65.0,1,1,Central German
zièhen_*.Pres.Pl.1,1301,76.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1250,0.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1300,50.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1300,0.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1301,1.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1342,41.0,1,1,Upper German
zièhen_*.Pres.Pl.3,1350,8.0,1,1,Central German
zièhen_*.Pres.Sg.1,1150,0.0,0,1,Upper German
zièhen_*.Pres.Sg.1,1160,10.0,1,1,Upper German
zièhen_*.Pres.Sg.1,1190,30.0,0,1,Upper German
zièhen_*.Pres.Sg.2,1150,0.0,1,1,Upper German
zièhen_*.Pres.Sg.2,1225,75.0,0,1,Central German
zièhen_*.Pres.Sg.2,1272,47.0,0,1,Upper German
zièhen_*.Pres.Sg.2,1350,78.0,0,1,Central German
zièhen_--,1050,0.0,1,1,Upper German
zièhen_--,1050,0.0,1,1,Upper German
zièhen_--,1063,13.0,1,1,Central German
zièhen_--,1065,2.0,1,1,Upper German
zièhen_--,1100,35.0,1,1,Upper German
zièhen_--,1130,30.0,1,1,Upper German
zièhen_--,1140,10.0,1,1,Upper German
zièhen_--,1140,0.0,1,1,Upper German
zièhen_--,1140,0.0,1,1,Upper German
zièhen_--,1150,10.0,1,1,Central German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1150,0.0,1,1,Upper German
zièhen_--,1160,10.0,1,1,Central German
zièhen_--,1160,0.0,1,1,Upper German
zièhen_--,1172,12.0,1,1,Upper German
zièhen_--,1172,0.0,1,1,Upper German
zièhen_--,1172,0.0,1,0,Upper German
zièhen_--,1172,0.0,1,1,Central German
zièhen_--,1175,3.0,1,1,Central German
zièhen_--,1175,0.0,1,1,Upper German
zièhen_--,1190,15.0,1,1,Upper German
zièhen_--,1190,0.0,1,1,Upper German
zièhen_--,1190,0.0,1,1,Upper German
zièhen_--,1195,5.0,1,1,Upper German
zièhen_--,1200,5.0,1,1,Central German
zièhen_--,1200,0.0,0,1,Upper German
zièhen_--,1200,0.0,1,1,Upper German
zièhen_--,1200,0.0,1,1,Upper German
zièhen_--,1200,0.0,1,1,Upper German
zièhen_--,1200,0.0,1,1,Upper German
zièhen_--,1210,10.0,1,1,Upper German
zièhen_--,1210,0.0,1,1,Upper German
zièhen_--,1210,0.0,1,1,Upper German
zièhen_--,1220,10.0,1,1,Upper German
zièhen_--,1225,5.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Central German
zièhen_--,1225,0.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Central German
zièhen_--,1225,0.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Upper German
zièhen_--,1225,0.0,1,1,Central German
zièhen_--,1240,15.0,1,1,Upper German
zièhen_--,1250,10.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Central German
zièhen_--,1250,0.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Central German
zièhen_--,1250,0.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Upper German
zièhen_--,1250,0.0,1,1,Central German
zièhen_--,1250,0.0,1,1,Central German
zièhen_--,1269,19.0,1,1,Central German
zièhen_--,1272,3.0,1,1,Upper German
zièhen_--,1274,2.0,1,1,Upper German
zièhen_--,1275,1.0,1,1,Upper German
zièhen_--,1275,0.0,1,1,Central German
zièhen_--,1275,0.0,1,1,Upper German
zièhen_--,1276,1.0,1,1,Upper German
zièhen_--,1278,2.0,1,1,Central German
zièhen_--,1280,2.0,1,1,Upper German
zièhen_--,1285,5.0,1,1,Upper German
zièhen_--,1293,8.0,1,1,Upper German
zièhen_--,1295,2.0,1,1,Central German
zièhen_--,1300,5.0,1,1,Upper German
zièhen_--,1300,0.0,1,1,Upper German
zièhen_--,1300,0.0,1,1,Upper German
zièhen_--,1301,1.0,1,1,Upper German
zièhen_--,1310,9.0,1,1,Upper German
zièhen_--,1321,11.0,1,0,Central German
zièhen_--,1325,4.0,1,1,Central German
zièhen_--,1325,0.0,1,1,Upper German
zièhen_--,1325,0.0,1,1,Central German
zièhen_--,1325,0.0,1,1,Central German
zièhen_--,1325,0.0,1,1,Upper German
zièhen_--,1328,3.0,1,1,Upper German
zièhen_--,1330,2.0,1,1,Upper German
zièhen_--,1340,10.0,1,1,Upper German
zièhen_--,1342,2.0,1,1,Upper German
zièhen_--,1350,8.0,1,1,Central German
zièhen_--,1350,0.0,1,1,Central German
zièhen_--,1350,0.0,1,1,Central German
zièhen_--,1350,0.0,1,1,Upper German
zièhen_--,1350,0.0,1,1,Upper German
zièhen_--,1350,0.0,1,1,Central German
zièhen_Ind.Past.Pl.3,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Pl.3,1150,10.0,0,1,Upper German
zièhen_Ind.Past.Sg.1,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.1,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.1,1150,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.1,1150,0.0,1,1,Central German
zièhen_Ind.Past.Sg.1,1225,75.0,1,1,Upper German
zièhen_Ind.Past.Sg.1,1225,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.1,1269,44.0,1,1,Central German
zièhen_Ind.Past.Sg.2,1050,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.2,1050,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.2,1150,100.0,1,1,Low German
zièhen_Ind.Past.Sg.2,1160,10.0,1,1,Central German
zièhen_Ind.Past.Sg.2,1175,15.0,0,1,Upper German
zièhen_Ind.Past.Sg.2,1200,25.0,1,1,Upper German
zièhen_Ind.Past.Sg.2,1285,85.0,0,1,Upper German
zièhen_Ind.Past.Sg.2,1300,15.0,0,1,Upper German
zièhen_Ind.Past.Sg.3,1050,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1080,30.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1100,20.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1100,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1125,25.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1125,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1130,5.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1130,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1140,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1160,10.0,1,0,Central German
zièhen_Ind.Past.Sg.3,1172,12.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1172,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1180,8.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1190,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1190,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1195,5.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1200,5.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1200,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1210,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1210,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1220,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1220,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,5.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1240,15.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,10.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1269,19.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1274,5.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1285,11.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1293,8.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1295,2.0,1,0,Central German
zièhen_Ind.Past.Sg.3,1298,3.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1300,2.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1300,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1300,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1301,1.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1325,24.0,0,1,Central German
zièhen_Ind.Past.Sg.3,1325,0.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1325,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1325,0.0,1,1,Central German
zièhen_Ind.Past.Sg.3,1325,0.0,1,0,Upper German
zièhen_Ind.Past.Sg.3,1336,11.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1340,4.0,1,1,Upper German
zièhen_Ind.Past.Sg.3,1350,10.0,1,1,Central German
zièhen_Ind.Pres.Pl.3,1050,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1050,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1063,13.0,1,1,Central German
zièhen_Ind.Pres.Pl.3,1065,2.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1120,55.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1190,70.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1200,10.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1200,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1225,25.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1225,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1250,25.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1250,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1250,0.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1272,22.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1325,53.0,1,1,Upper German
zièhen_Ind.Pres.Pl.3,1350,25.0,1,1,Central German
zièhen_Ind.Pres.Sg.1,1190,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.1,1325,135.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1050,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1150,100.0,1,1,Central German
zièhen_Ind.Pres.Sg.2,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1195,45.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1200,5.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1225,25.0,1,1,Upper German
zièhen_Ind.Pres.Sg.2,1350,125.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1063,13.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1125,62.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1127,2.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1130,3.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1140,10.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,10.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1160,10.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1160,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1172,12.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1175,3.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1190,15.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1190,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1200,10.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1220,20.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1225,5.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1250,25.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1272,22.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1272,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1275,3.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1275,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1275,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1276,1.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1280,4.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1293,13.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1301,8.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1325,24.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1325,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1325,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1325,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1325,0.0,0,1,Upper German
zièhen_Ind.Pres.Sg.3,1328,3.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1342,14.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1347,5.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1350,3.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1350,0.0,1,1,Central German
zièhen_Ind.Pres.Sg.3,1350,0.0,1,1,Upper German
zièhen_Ind.Pres.Sg.3,1350,0.0,1,1,Central German
zièhen_Pl.2,1140,0.0,1,1,Upper German
zièhen_Pl.2,1172,32.0,1,1,Upper German
zièhen_Pl.2,1172,0.0,1,1,Central German
zièhen_Pl.2,1336,164.0,1,1,Upper German
zièhen_Sg.2,1065,0.0,1,1,Upper German
zièhen_Sg.2,1100,35.0,1,1,Central German
zièhen_Sg.2,1125,25.0,1,1,Upper German
zièhen_Sg.2,1150,25.0,1,1,Upper German
zièhen_Sg.2,1225,75.0,1,1,Central German
zièhen_Sg.2,1225,0.0,1,1,Upper German
zièhen_Sg.2,1272,47.0,1,1,Upper German
zièhen_Sg.2,1275,3.0,1,1,Upper German
zièhen_Sg.2,1325,50.0,1,1,Upper German
zièhen_Sg.2,1325,0.0,1,1,Central German
zièhen_Sg.2,1350,25.0,1,1,Upper German
zièhen_Subj.Past.Sg.3,1140,0.0,0,1,Central German
zièhen_Subj.Past.Sg.3,1140,0.0,0,1,Central German
zièhen_Subj.Past.Sg.3,1175,35.0,1,1,Central German
zièhen_Subj.Past.Sg.3,1190,15.0,0,1,Upper German
zièhen_Subj.Past.Sg.3,1190,0.0,0,1,Upper German
zièhen_Subj.Past.Sg.3,1195,5.0,0,1,Upper German
zièhen_Subj.Past.Sg.3,1200,5.0,0,1,Upper German
zièhen_Subj.Past.Sg.3,1225,25.0,1,1,Upper German
zièhen_Subj.Past.Sg.3,1250,25.0,0,1,Central German
zièhen_Subj.Past.Sg.3,1275,25.0,0,1,Central German
zièhen_Subj.Past.Sg.3,1301,26.0,1,1,Upper German
zièhen_Subj.Past.Sg.3,1325,24.0,1,1,Central German
zièhen_Subj.Past.Sg.3,1325,0.0,0,1,Upper German
zièhen_Subj.Past.Sg.3,1328,3.0,1,1,Upper German
zièhen_Subj.Past.Sg.3,1330,2.0,1,1,Upper German
zièhen_Subj.Past.Sg.3,1350,20.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1160,0.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1190,30.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1200,10.0,1,1,Central German
zièhen_Subj.Pres.Sg.3,1220,20.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1225,5.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1225,0.0,1,1,Central German
zièhen_Subj.Pres.Sg.3,1225,0.0,1,1,Central German
zièhen_Subj.Pres.Sg.3,1300,75.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1300,0.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1350,50.0,1,1,Upper German
zièhen_Subj.Pres.Sg.3,1350,0.0,1,1,Central German
zîhen_*.Past.Pl.3,1100,0.0,1,1,Upper German
zîhen_*.Past.Pl.3,1150,50.0,1,1,Upper German
zîhen_*.Past.Pl.3,1190,40.0,1,1,Upper German
zîhen_*.Past.Pl.3,1225,35.0,1,1,Central German
zîhen_*.Past.Pl.3,1325,100.0,1,1,Central German
zîhen_*.Pres.Pl.1,1160,0.0,1,1,Central German
zîhen_*.Pres.Pl.1,1180,20.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1210,30.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1250,40.0,1,1,Central German
zîhen_*.Pres.Pl.1,1250,0.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1250,0.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1250,0.0,1,1,Central German
zîhen_*.Pres.Pl.1,1250,0.0,1,0,Central German
zîhen_*.Pres.Pl.1,1325,75.0,1,1,Central German
zîhen_*.Pres.Pl.1,1325,0.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1325,0.0,1,1,Upper German
zîhen_*.Pres.Pl.1,1325,0.0,1,1,Upper German
zîhen_*.Pres.Pl.2,1250,0.0,1,1,Upper German
zîhen_*.Pres.Pl.2,1325,75.0,1,1,Central German
zîhen_*.Pres.Sg.1,1220,0.0,1,1,Upper German
zîhen_*.Pres.Sg.1,1225,5.0,1,1,Upper German
zîhen_*.Pres.Sg.1,1250,25.0,1,1,Upper German
zîhen_*.Pres.Sg.1,1325,75.0,1,1,Central German
zîhen_*.Pres.Sg.1,1325,0.0,1,1,Upper German
zîhen_*.Pres.Sg.1,1325,0.0,1,1,Upper German
zîhen_*.Pres.Sg.2,1050,0.0,1,1,Upper German
zîhen_*.Pres.Sg.2,1225,175.0,1,1,Upper German
zîhen_*.Pres.Sg.2,1275,50.0,1,1,Upper German
zîhen_--,1050,0.0,1,1,Upper German
zîhen_--,1050,0.0,1,1,Upper German
zîhen_--,1050,0.0,1,1,Upper German
zîhen_--,1130,80.0,1,1,Upper German
zîhen_--,1140,10.0,1,1,Central German
zîhen_--,1140,0.0,1,1,Central German
zîhen_--,1140,0.0,1,1,Upper German
zîhen_--,1150,10.0,1,1,Upper German
zîhen_--,1150,0.0,1,1,Upper German
zîhen_--,1150,0.0,1,1,Upper German
zîhen_--,1150,0.0,1,1,Upper German
zîhen_--,1150,0.0,1,1,Upper German
zîhen_--,1160,10.0,1,1,Central German
zîhen_--,1172,12.0,1,1,Upper German
zîhen_--,1172,0.0,1,1,Upper German
zîhen_--,1180,8.0,1,1,Upper German
zîhen_--,1180,0.0,1,1,Upper German
zîhen_--,1190,10.0,1,1,Upper German
zîhen_--,1200,10.0,1,1,Upper German
zîhen_--,1200,0.0,1,1,Upper German
zîhen_--,1210,10.0,1,1,Upper German
zîhen_--,1220,10.0,1,1,Upper German
zîhen_--,1225,5.0,1,1,Upper German
zîhen_--,1225,0.0,1,1,Central German
zîhen_--,1225,0.0,1,1,Central German
zîhen_--,1225,0.0,1,1,Central German
zîhen_--,1225,0.0,1,1,Upper German
zîhen_--,1225,0.0,1,1,Central German
zîhen_--,1225,0.0,1,1,Upper German
zîhen_--,1225,0.0,1,1,Central German
zîhen_--,1250,25.0,1,1,Upper German
zîhen_--,1250,0.0,1,0,Central German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Central German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Central German
zîhen_--,1250,0.0,1,1,Upper German
zîhen_--,1250,0.0,1,1,Central German
zîhen_--,1250,0.0,1,1,Central German
zîhen_--,1272,22.0,1,1,Upper German
zîhen_--,1275,3.0,1,1,Upper German
zîhen_--,1275,0.0,1,1,Central German
zîhen_--,1276,1.0,1,1,Upper German
zîhen_--,1280,4.0,1,1,Upper German
zîhen_--,1300,20.0,1,1,Upper German
zîhen_--,1325,25.0,1,1,Central German
zîhen_--,1325,0.0,1,1,Central German
zîhen_--,1325,0.0,1,1,Upper German
zîhen_--,1325,0.0,1,1,Upper German
zîhen_--,1325,0.0,1,1,Upper German
zîhen_--,1325,0.0,1,1,Central German
zîhen_--,1325,0.0,1,1,Upper German
zîhen_--,1330,5.0,1,1,Upper German
zîhen_--,1340,10.0,1,1,Upper German
zîhen_--,1341,1.0,1,1,Upper German
zîhen_--,1342,1.0,1,1,Upper German
zîhen_--,1350,8.0,1,1,Central German
zîhen_Ind.Past.Sg.3,1050,0.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1130,80.0,0,1,Upper German
zîhen_Ind.Past.Sg.3,1140,10.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1172,32.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1190,18.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1210,20.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1210,0.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1225,15.0,1,0,Central German
zîhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
zîhen_Ind.Past.Sg.3,1250,25.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1250,0.0,0,1,Central German
zîhen_Ind.Past.Sg.3,1275,25.0,1,1,Central German
zîhen_Ind.Past.Sg.3,1325,50.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1340,15.0,1,1,Upper German
zîhen_Ind.Past.Sg.3,1340,0.0,1,1,Upper German
zîhen_Ind.Pres.Pl.3,1050,0.0,1,1,Upper German
zîhen_Ind.Pres.Pl.3,1225,175.0,1,1,Upper German
zîhen_Ind.Pres.Pl.3,1250,25.0,1,1,Upper German
zîhen_Ind.Pres.Sg.1,1140,0.0,1,1,Upper German
zîhen_Ind.Pres.Sg.1,1250,110.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1140,90.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1140,0.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1172,32.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1200,28.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1200,0.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1225,25.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1250,25.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1250,0.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1250,0.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1272,22.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1276,4.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1293,17.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1300,7.0,1,1,Upper German
zîhen_Ind.Pres.Sg.3,1325,25.0,1,1,Central German
zîhen_Ind.Pres.Sg.3,1342,17.0,1,1,Upper German
zîhen_Pl.2,1120,0.0,1,1,Upper German
zîhen_Pl.2,1150,30.0,1,1,Upper German
zîhen_Pl.2,1225,75.0,1,1,Upper German
zîhen_Pl.2,1325,100.0,1,1,Central German
zîhen_Subj.Past.Pl.3,1250,0.0,1,1,Central German
zîhen_Subj.Past.Pl.3,1325,75.0,1,1,Upper German
zîhen_Subj.Past.Sg.1,1190,0.0,1,1,Upper German
zîhen_Subj.Past.Sg.1,1250,60.0,1,1,Upper German
zîhen_Subj.Past.Sg.3,1050,0.0,1,1,Upper German
zîhen_Subj.Past.Sg.3,1140,90.0,1,1,Central German
zîhen_Subj.Past.Sg.3,1140,0.0,1,1,Central German
