form,norm,lemma,inflClass,infl,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part
ſtuenden,ſtuenden,stehen,Unr,3.Pl.Prät.Ind,1384.0,t14845,2583,9.843637458413204,7,0.0266765242775425,ENHG,9,Upper German,3
ge,geſaytt,sagen,St|Sw|Unr,past_participle,1384.0,t15126,5924,22.575961402880303,1,0.0038109320396489,ENHG,168,Upper German,4
ſa,ſagen,sagen,St|Sw|Unr,infinitive,1384.0,t15137,5924,22.575961402880303,1465,5.583015438085693,ENHG,168,Upper German,1
wyzzen,wyzzen,wissen,St|Sw|Unr,infinitive,1384.0,t15194,2994,11.409930526708916,3,0.0114327961189468,ENHG,221,Upper German,1
gen,gen,gehen,Unr,3.Pl.Präs.Ind,1384.0,t15203,4922,18.757407499152063,50,0.1905466019824468,ENHG,1,Upper German,1
wirfft,wirfft,werfen,St,3.Sg.Präs.Ind,1384.0,t15220,441,1.680621029485181,31,0.118138893229117,ENHG,16,Upper German,1
gen,gen,aufgehen,St|Unr,infinitive,1384.0,t15227,148,0.5640179418680427,50,0.1905466019824468,ENHG,1,Upper German,1
gedeicht,gedeicht,gedeihen,St,3.Sg.Präs.Ind,1384.0,t15229,8,0.0304874563171914,3,0.0114327961189468,ENHG,111,Upper German,1
windet,windet,binden,St,3.Sg.Präs.Ind,1384.0,t15257,368,1.4024229905908088,7,0.0266765242775425,ENHG,66,Upper German,1
windet,windet,binden,St,3.Sg.Präs.Ind,1384.0,t15257,368,1.4024229905908088,7,0.0266765242775425,ENHG,66,Upper German,1
pirgecz,pirg,bergen,St,3.Sg.Präs.Ind,1384.0,t15259,42,0.1600591456652553,8,0.0304874563171914,ENHG,49,Upper German,1
vorlyez,vorlyez,verlassen,St,3.Sg.Prät.Ind,1384.0,t15329,344,1.3109606216392344,1,0.0038109320396489,ENHG,4,Upper German,2
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t15336,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
gehaylet,gehaylet,heilen,St|Sw,past_participle,1384.0,t15399,288,1.0975484274188938,1,0.0038109320396489,ENHG,128,Upper German,4
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t15408,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
dyenn,dyenn,dienen,St|Sw,infinitive,1384.0,t15424,616,2.347534136423745,1,0.0038109320396489,ENHG,75,Upper German,1
geweyſet,geweyſet,weisen,St|Sw|Unr,past_participle,1384.0,t15431,149,0.5678288739076915,1,0.0038109320396489,ENHG,33,Upper German,4
geruͤfft,geruͤfft,rufen,St|Sw|Unr,past_participle,1384.0,t15460,302,1.1509014759739788,2,0.0076218640792978,ENHG,51,Upper German,4
geſchach,geſchach,geschehen,St,3.Sg.Prät.Ind,1384.0,t15493,2302,8.772765555271853,379,1.4443432430269472,ENHG,118,Upper German,2
ſpri,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t15503,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
ſpringt,ſpringt,springen,St,3.Sg.Präs.Ind,1384.0,t15530,54,0.2057903301410426,17,0.0647858446740319,ENHG,88,Upper German,1
ſpringt,ſpringt,springen,St,3.Sg.Präs.Ind,1384.0,t15530,54,0.2057903301410426,17,0.0647858446740319,ENHG,88,Upper German,1
geſchiecht,geſchiecht,geschehen,St,3.Sg.Präs.Ind,1384.0,t15608,2302,8.772765555271853,29,0.1105170291498191,ENHG,118,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1384.0,t15660,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
viellen,viellen,fallen,St,3.Pl.Prät.Ind,1384.0,t15678,1097,4.180592447494884,1,0.0038109320396489,ENHG,31,Upper German,3
pracht,pracht,bringen,Unr,3.Sg.Prät.Ind,1384.0,t15688,2168,8.262100661958895,163,0.6211819224627767,ENHG,73,Upper German,2
pracht,pracht,bringen,Unr,3.Sg.Prät.Ind,1384.0,t15688,2168,8.262100661958895,163,0.6211819224627767,ENHG,73,Upper German,2
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t15692,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
chumpt,chumpt,kommen,St,3.Sg.Präs.Ind,1384.0,t15700,7651,29.15744103535402,35,0.1333826213877128,ENHG,3,Upper German,1
vindet,vindet,finden,St,3.Sg.Präs.Ind,1384.0,t15706,2689,10.24759625461599,76,0.2896308350133192,ENHG,38,Upper German,1
gereicht,gereicht,reichen,Sw|Unr,past_participle,1384.0,t15809,96,0.3658494758062979,29,0.1105170291498191,ENHG,161,Upper German,4
gehoͤrt,gehoͤrt,gehören,St|Sw|Unr,past_participle,1384.0,t15861,872,3.323132738573873,227,0.8650815730003087,ENHG,113,Upper German,4
entſprang,entſprang,entspringen,St,3.Sg.Prät.Ind,1384.0,t15868,152,0.5792616700266384,4,0.0152437281585957,ENHG,88,Upper German,2
ſach,ſach,sehen,St,3.Sg.Prät.Ind,1384.0,t15874,3059,11.657641109286097,1230,4.687446408768192,ENHG,22,Upper German,2
gyengen,gyengen,gehen,Unr,3.Pl.Prät.Ind,1384.0,t15920,4922,18.757407499152063,1,0.0038109320396489,ENHG,1,Upper German,3
ſin,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t15922,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſin,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t15922,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t15966,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t15966,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſtunden,ſtunden,stehen,Unr,3.Pl.Prät.Ind,1384.0,t15974,2583,9.843637458413204,5,0.0190546601982446,ENHG,9,Upper German,3
verſweyget,verſweyget,verschweigen,St,3.Sg.Präs.Ind,1384.0,t15981,50,0.1905466019824468,1,0.0038109320396489,ENHG,182,Upper German,1
pege[...],pege[...],begehen,Unr,1.Pl.Präs.Ind,1384.0,t16023,248,0.9451111458329364,1,0.0038109320396489,ENHG,1,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16039,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16039,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16059,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16059,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
gegebē,gegebē,geben,St|Unr,past_participle,1384.0,t16078,6017,22.930378082567653,57,0.2172231262599893,ENHG,21,Upper German,4
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16089,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16089,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
phle,phlegen,pflegen,St,1.Pl.Präs.Ind,1384.0,t16097,377,1.4367213789476492,33,0.1257607573084149,ENHG,155,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t16102,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t16102,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t16115,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16160,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t16172,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16182,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16182,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
vorſweyget,vorſweyget,verschweigen,St,3.Sg.Präs.Ind,1384.0,t16205,50,0.1905466019824468,3,0.0114327961189468,ENHG,182,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16224,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16224,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16245,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16245,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16261,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16261,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
chemmen,chemmen,kommen,St|Sw|Unr,infinitive,1384.0,t16274,7651,29.15744103535402,4,0.0152437281585957,ENHG,3,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16317,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16320,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16320,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16366,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16366,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſtuenden,ſtuenden,stehen,Unr,3.Pl.Prät.Ind,1384.0,t16374,2583,9.843637458413204,7,0.0266765242775425,ENHG,9,Upper German,3
vorſweygt,vorſweygt,verschweigen,St,3.Sg.Präs.Ind,1384.0,t16379,50,0.1905466019824468,8,0.0304874563171914,ENHG,182,Upper German,1
wiͤrt,wiͤrt,werden,St,1.Pl.Präs.Ind,1384.0,t16421,314,1.1966326604497663,1,0.0038109320396489,ENHG,220,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t16427,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t16427,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16449,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16449,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
gegeben,gegeben,geben,St|Unr,past_participle,1384.0,t16467,6017,22.930378082567653,483,1.8406801751504367,ENHG,21,Upper German,4
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16472,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16472,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16491,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16491,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t16501,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16542,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t16554,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16565,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16565,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
vorſweyget,vorſweyget,verschweigen,St,3.Sg.Präs.Ind,1384.0,t16579,50,0.1905466019824468,3,0.0114327961189468,ENHG,182,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16600,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16600,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t16618,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16631,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t16631,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
chemmen,chemmen,kommen,St|Sw|Unr,infinitive,1384.0,t16649,7651,29.15744103535402,4,0.0152437281585957,ENHG,3,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t16662,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
vmbge,vmbgeben,umgeben,St,past_participle,1384.0,t16671,49,0.1867356699427979,29,0.1105170291498191,ENHG,21,Upper German,4
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t16685,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t16699,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t16734,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
geuallen,geuallen,einfallen,St,past_participle,1384.0,t16750,27,0.1028951650705213,55,0.2096012621806915,ENHG,31,Upper German,4
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t16756,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
vˢ,vˢgyzzeſt,vergessen,St,2.Sg.Präs.Ind,1384.0,t16762,260,0.9908423303087236,1,0.0038109320396489,ENHG,213,Upper German,1
ſprach,ſprach,sprechen,St,1.Sg.Prät.Ind,1384.0,t16770,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16806,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16817,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t16828,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
geſendet,geſendet,senden,St|Sw|Unr,past_participle,1384.0,t16898,583,2.22177337911533,38,0.1448154175066596,ENHG,188,Upper German,4
ſaz,ſaz,sitzen,St,3.Sg.Prät.Ind,1384.0,t16938,1044,3.97861304939349,14,0.0533530485550851,ENHG,57,Upper German,2
ſaz,ſaz,sitzen,St,3.Sg.Prät.Ind,1384.0,t16938,1044,3.97861304939349,14,0.0533530485550851,ENHG,57,Upper German,2
ſprᵃch,ſprᵃch,sprechen,St,3.Sg.Prät.Ind,1384.0,t17026,8120,30.94476816194937,1,0.0038109320396489,ENHG,27,Upper German,2
ſprechent,ſprechent,sprechen,St,3.Pl.Präs.Ind,1384.0,t17069,8120,30.94476816194937,108,0.4115806602820852,ENHG,27,Upper German,1
venget,venget,anfangen,St,3.Sg.Präs.Ind,1384.0,t17086,185,0.7050224273350534,2,0.0076218640792978,ENHG,19,Upper German,1
vor,vorgee,vergehen,Unr,3.Sg.Präs.Konj,1384.0,t17117,175,0.666913106938564,2,0.0076218640792978,ENHG,1,Upper German,1
ſprechent,ſprechent,sprechen,St,3.Pl.Präs.Ind,1384.0,t17120,8120,30.94476816194937,108,0.4115806602820852,ENHG,27,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17188,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
geſchiecht,geſchiecht,geschehen,St,3.Sg.Präs.Ind,1384.0,t17206,2302,8.772765555271853,29,0.1105170291498191,ENHG,118,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17290,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſprechent,ſprechent,sprechen,St,3.Pl.Präs.Ind,1384.0,t17305,8120,30.94476816194937,108,0.4115806602820852,ENHG,27,Upper German,1
ziech,ziech,ziehen,St,3.Sg.Präs.Konj,1384.0,t17349,1321,5.034241224376246,10,0.0381093203964893,ENHG,17,Upper German,1
gevellet,gevellet,gefallen,St,3.Sg.Präs.Ind,1384.0,t17355,489,1.8635457673883304,13,0.0495421165154361,ENHG,31,Upper German,1
hoeret,hoeret,hören,St|Sw,past_participle,1384.0,t17434,1672,6.371878370293023,5,0.0190546601982446,ENHG,133,Upper German,4
vorczait,vorczait,verzeihen,St,3.Sg.Präs.Ind,1384.0,t17439,42,0.1600591456652553,1,0.0038109320396489,ENHG,17,Upper German,1
vorgangen,vorgangen,vergehen,St|Unr,past_participle,1384.0,t17446,175,0.666913106938564,11,0.0419202524361383,ENHG,1,Upper German,4
geſchichͭ,geſchichͭ,geschehen,St,3.Sg.Präs.Ind,1384.0,t17454,2302,8.772765555271853,1,0.0038109320396489,ENHG,118,Upper German,1
les,les,lesen,St,3.Sg.Präs.Konj,1384.0,t17469,948,3.612763573587192,7,0.0266765242775425,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17487,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17504,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17529,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17534,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17534,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
get,get,angehen,Unr,3.Sg.Präs.Ind,1384.0,t17537,51,0.1943575340220958,347,1.322393417758181,ENHG,1,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17560,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17579,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17593,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t17597,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17606,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17625,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17625,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17632,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17639,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17658,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
gedenckchen,gedenckchen,gedenken,St|Sw|Unr,infinitive,1384.0,t17701,617,2.3513450684633943,3,0.0114327961189468,ENHG,74,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17710,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
gangen,gangen,gehen,St|Sw|Unr,past_participle,1384.0,t17737,4922,18.757407499152063,273,1.04038444682416,ENHG,1,Upper German,4
gefuͤrt,gefuͤrt,führen,St|Sw,past_participle,1384.0,t17758,1102,4.199647107693129,84,0.3201182913305107,ENHG,109,Upper German,4
gab,gab,geben,St,3.Sg.Prät.Ind,1384.0,t17774,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
ziechen,ziechen,ziehen,St|Sw|Unr,infinitive,1384.0,t17779,1321,5.034241224376246,38,0.1448154175066596,ENHG,17,Upper German,1
ſweygen,ſweygen,schweigen,St,1.Pl.Präs.Ind,1384.0,t17786,123,0.4687446408768192,10,0.0381093203964893,ENHG,182,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17801,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
geſchriben,geſchriben,schreiben,St|Sw,past_participle,1384.0,t17811,1069,4.073886350384714,94,0.3582276117270001,ENHG,26,Upper German,4
ſprechent,ſprechent,sprechen,St,3.Pl.Präs.Ind,1384.0,t17826,8120,30.94476816194937,108,0.4115806602820852,ENHG,27,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17836,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17836,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17839,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17880,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t17894,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t17894,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17942,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
ſingt,ſingt,singen,St,3.Sg.Präs.Ind,1384.0,t17942,530,2.0197939810139367,86,0.3277401554098086,ENHG,192,Upper German,1
liſt,liſt,lesen,St,3.Sg.Präs.Ind,1384.0,t17965,948,3.612763573587192,226,0.8612706409606598,ENHG,144,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t17976,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
ſinget,ſinget,singen,St,3.Sg.Präs.Ind,1384.0,t17976,530,2.0197939810139367,27,0.1028951650705213,ENHG,192,Upper German,1
geuachtē,geuachtē,fechten,St|Sw,past_participle,1384.0,t17994,87,0.3315510874494575,1,0.0038109320396489,ENHG,20,Upper German,4
en=,enphangen,empfangen,St|Sw,past_participle,1384.0,t18003,664,2.530458874326894,52,0.1981684660617447,ENHG,81,Upper German,4
fechten,fechten,fechten,St|Sw,infinitive,1384.0,t18013,87,0.3315510874494575,32,0.1219498252687659,ENHG,20,Upper German,1
en=,enphangen,empfangen,St|Sw,infinitive,1384.0,t18020,664,2.530458874326894,52,0.1981684660617447,ENHG,81,Upper German,1
