form_id,time,time_since_prev,obs_v,obs_c,lemma_id,principal_part_id,dialect_group
zièhen_1,1325,0.0,1,1,19,1,Central German
zièhen_1,1325,0.0,1,1,19,1,Upper German
zièhen_1,1325,0.0,0,1,19,1,Upper German
zièhen_1,1328,3.0,1,1,19,1,Upper German
zièhen_1,1328,0.0,1,1,19,1,Upper German
zièhen_1,1336,8.0,1,1,19,1,Upper German
zièhen_1,1342,6.0,1,1,19,1,Upper German
zièhen_1,1342,0.0,1,1,19,1,Upper German
zièhen_1,1347,5.0,1,1,19,1,Upper German
zièhen_1,1350,3.0,1,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_1,1350,0.0,0,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Upper German
zièhen_1,1350,0.0,1,1,19,1,Upper German
zièhen_1,1350,0.0,1,1,19,1,Upper German
zièhen_1,1350,0.0,1,1,19,1,Upper German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_1,1350,0.0,1,1,19,1,Central German
zièhen_2,1050,0.0,1,1,19,2,Upper German
zièhen_2,1080,30.0,1,1,19,2,Central German
zièhen_2,1100,20.0,1,1,19,2,Central German
zièhen_2,1100,0.0,1,1,19,2,Central German
zièhen_2,1125,25.0,1,1,19,2,Upper German
zièhen_2,1125,0.0,1,1,19,2,Upper German
zièhen_2,1130,5.0,1,1,19,2,Upper German
zièhen_2,1130,0.0,1,1,19,2,Upper German
zièhen_2,1140,10.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1140,0.0,1,1,19,2,Upper German
zièhen_2,1150,10.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Central German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1150,0.0,1,1,19,2,Upper German
zièhen_2,1160,10.0,1,0,19,2,Central German
zièhen_2,1172,12.0,1,1,19,2,Upper German
zièhen_2,1172,0.0,1,1,19,2,Upper German
zièhen_2,1180,8.0,1,1,19,2,Upper German
zièhen_2,1190,10.0,1,1,19,2,Upper German
zièhen_2,1190,0.0,1,1,19,2,Upper German
zièhen_2,1195,5.0,1,1,19,2,Upper German
zièhen_2,1200,5.0,1,1,19,2,Upper German
zièhen_2,1200,0.0,1,1,19,2,Upper German
zièhen_2,1210,10.0,1,1,19,2,Upper German
zièhen_2,1210,0.0,1,1,19,2,Upper German
zièhen_2,1220,10.0,1,1,19,2,Upper German
zièhen_2,1220,0.0,1,1,19,2,Upper German
zièhen_2,1225,5.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Central German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Central German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Upper German
zièhen_2,1225,0.0,1,1,19,2,Central German
zièhen_2,1240,15.0,1,1,19,2,Upper German
zièhen_2,1250,10.0,1,1,19,2,Upper German
zièhen_2,1250,0.0,1,1,19,2,Upper German
zièhen_2,1250,0.0,1,1,19,2,Upper German
zièhen_2,1250,0.0,1,1,19,2,Upper German
zièhen_2,1250,0.0,1,1,19,2,Upper German
zièhen_2,1250,0.0,1,1,19,2,Central German
zièhen_2,1250,0.0,1,1,19,2,Upper German
zièhen_2,1269,19.0,1,1,19,2,Central German
zièhen_2,1269,0.0,1,1,19,2,Central German
zièhen_2,1274,5.0,1,1,19,2,Upper German
zièhen_2,1285,11.0,1,1,19,2,Upper German
zièhen_2,1293,8.0,1,1,19,2,Upper German
zièhen_2,1295,2.0,1,0,19,2,Central German
zièhen_2,1298,3.0,1,1,19,2,Central German
zièhen_2,1300,2.0,1,1,19,2,Upper German
zièhen_2,1300,0.0,1,1,19,2,Central German
zièhen_2,1300,0.0,1,1,19,2,Upper German
zièhen_2,1301,1.0,1,1,19,2,Upper German
zièhen_2,1325,24.0,0,1,19,2,Central German
zièhen_2,1325,0.0,1,1,19,2,Upper German
zièhen_2,1325,0.0,1,1,19,2,Central German
zièhen_2,1325,0.0,1,1,19,2,Central German
zièhen_2,1325,0.0,1,0,19,2,Upper German
zièhen_2,1336,11.0,1,1,19,2,Upper German
zièhen_2,1340,4.0,1,1,19,2,Upper German
zièhen_2,1350,10.0,1,1,19,2,Central German
zièhen_3,1050,0.0,1,1,19,3,Upper German
zièhen_3,1050,0.0,1,1,19,3,Upper German
zièhen_3,1050,0.0,1,1,19,3,Upper German
zièhen_3,1127,77.0,1,1,19,3,Upper German
zièhen_3,1127,0.0,1,1,19,3,Upper German
zièhen_3,1130,3.0,1,1,19,3,Upper German
zièhen_3,1130,0.0,0,1,19,3,Upper German
zièhen_3,1140,10.0,1,1,19,3,Upper German
zièhen_3,1140,0.0,0,1,19,3,Central German
zièhen_3,1140,0.0,1,1,19,3,Upper German
zièhen_3,1140,0.0,0,1,19,3,Central German
zièhen_3,1150,10.0,0,1,19,3,Upper German
zièhen_3,1150,0.0,1,1,19,3,Low German
zièhen_3,1150,0.0,1,1,19,3,Upper German
zièhen_3,1150,0.0,1,1,19,3,Upper German
zièhen_3,1150,0.0,1,1,19,3,Upper German
zièhen_3,1150,0.0,1,1,19,3,Upper German
zièhen_3,1150,0.0,1,1,19,3,Upper German
zièhen_3,1150,0.0,0,1,19,3,Upper German
zièhen_3,1160,10.0,0,1,19,3,Central German
zièhen_3,1160,0.0,1,1,19,3,Central German
zièhen_3,1172,12.0,1,1,19,3,Upper German
zièhen_3,1175,3.0,1,1,19,3,Central German
zièhen_3,1175,0.0,0,1,19,3,Upper German
zièhen_3,1190,15.0,1,1,19,3,Upper German
zièhen_3,1190,0.0,0,1,19,3,Upper German
zièhen_3,1190,0.0,0,1,19,3,Upper German
zièhen_3,1190,0.0,0,1,19,3,Upper German
zièhen_3,1190,0.0,0,1,19,3,Upper German
zièhen_3,1195,5.0,0,1,19,3,Upper German
zièhen_3,1195,0.0,0,1,19,3,Upper German
zièhen_3,1200,5.0,1,1,19,3,Upper German
zièhen_3,1200,0.0,1,1,19,3,Upper German
zièhen_3,1200,0.0,1,1,19,3,Upper German
zièhen_3,1200,0.0,0,1,19,3,Upper German
zièhen_3,1200,0.0,0,1,19,3,Upper German
zièhen_3,1225,25.0,0,1,19,3,Upper German
zièhen_3,1225,0.0,1,1,19,3,Upper German
zièhen_3,1225,0.0,0,1,19,3,Upper German
zièhen_3,1225,0.0,1,1,19,3,Upper German
zièhen_3,1225,0.0,1,1,19,3,Upper German
zièhen_3,1225,0.0,1,1,19,3,Upper German
zièhen_3,1225,0.0,0,1,19,3,Central German
zièhen_3,1250,25.0,0,1,19,3,Central German
zièhen_3,1250,0.0,0,1,19,3,Upper German
zièhen_3,1250,0.0,1,1,19,3,Upper German
zièhen_3,1269,19.0,0,1,19,3,Central German
zièhen_3,1272,3.0,0,1,19,3,Upper German
zièhen_3,1274,2.0,0,1,19,3,Upper German
zièhen_3,1275,1.0,0,1,19,3,Central German
zièhen_3,1285,10.0,0,1,19,3,Upper German
zièhen_3,1293,8.0,0,1,19,3,Upper German
zièhen_3,1300,7.0,0,1,19,3,Upper German
zièhen_3,1301,1.0,1,1,19,3,Upper German
zièhen_3,1301,0.0,1,1,19,3,Upper German
zièhen_3,1301,0.0,1,1,19,3,Upper German
zièhen_3,1325,24.0,0,1,19,3,Upper German
zièhen_3,1325,0.0,1,1,19,3,Central German
zièhen_3,1325,0.0,0,1,19,3,Upper German
zièhen_3,1328,3.0,1,1,19,3,Upper German
zièhen_3,1330,2.0,1,1,19,3,Upper German
zièhen_3,1330,0.0,1,1,19,3,Upper German
zièhen_3,1336,6.0,0,1,19,3,Upper German
zièhen_3,1350,14.0,1,1,19,3,Upper German
zièhen_4,1050,0.0,1,1,19,4,Upper German
zièhen_4,1100,50.0,1,1,19,4,Upper German
zièhen_4,1130,30.0,1,1,19,4,Upper German
zièhen_4,1140,10.0,1,1,19,4,Upper German
zièhen_4,1140,0.0,1,1,19,4,Upper German
zièhen_4,1150,10.0,1,1,19,4,Upper German
zièhen_4,1150,0.0,1,1,19,4,Upper German
zièhen_4,1150,0.0,1,1,19,4,Upper German
zièhen_4,1150,0.0,1,1,19,4,Upper German
zièhen_4,1150,0.0,1,1,19,4,Upper German
zièhen_4,1150,0.0,1,1,19,4,Upper German
zièhen_4,1160,10.0,1,1,19,4,Central German
zièhen_4,1160,0.0,1,1,19,4,Upper German
zièhen_4,1172,12.0,1,1,19,4,Upper German
zièhen_4,1172,0.0,1,0,19,4,Upper German
zièhen_4,1172,0.0,1,1,19,4,Central German
zièhen_4,1175,3.0,1,1,19,4,Upper German
zièhen_4,1190,15.0,1,1,19,4,Upper German
zièhen_4,1190,0.0,1,1,19,4,Upper German
zièhen_4,1190,0.0,1,1,19,4,Upper German
zièhen_4,1195,5.0,1,1,19,4,Upper German
zièhen_4,1200,5.0,0,1,19,4,Upper German
zièhen_4,1200,0.0,1,1,19,4,Upper German
zièhen_4,1200,0.0,1,1,19,4,Upper German
zièhen_4,1200,0.0,1,1,19,4,Upper German
zièhen_4,1210,10.0,1,1,19,4,Upper German
zièhen_4,1210,0.0,1,1,19,4,Upper German
zièhen_4,1225,15.0,1,1,19,4,Upper German
zièhen_4,1225,0.0,1,1,19,4,Upper German
zièhen_4,1225,0.0,1,1,19,4,Upper German
zièhen_4,1225,0.0,1,1,19,4,Upper German
zièhen_4,1240,15.0,1,1,19,4,Upper German
zièhen_4,1250,10.0,1,1,19,4,Central German
zièhen_4,1250,0.0,1,1,19,4,Upper German
zièhen_4,1250,0.0,1,1,19,4,Upper German
zièhen_4,1250,0.0,1,1,19,4,Upper German
zièhen_4,1250,0.0,1,1,19,4,Upper German
zièhen_4,1250,0.0,1,1,19,4,Upper German
zièhen_4,1250,0.0,1,1,19,4,Central German
zièhen_4,1269,19.0,1,1,19,4,Central German
zièhen_4,1274,5.0,1,1,19,4,Upper German
zièhen_4,1278,4.0,1,1,19,4,Central German
zièhen_4,1280,2.0,1,1,19,4,Upper German
zièhen_4,1285,5.0,1,1,19,4,Upper German
zièhen_4,1293,8.0,1,1,19,4,Upper German
zièhen_4,1295,2.0,1,1,19,4,Central German
zièhen_4,1300,5.0,1,1,19,4,Upper German
zièhen_4,1300,0.0,1,1,19,4,Upper German
zièhen_4,1301,1.0,1,1,19,4,Upper German
zièhen_4,1321,20.0,1,0,19,4,Central German
zièhen_4,1325,4.0,1,1,19,4,Central German
zièhen_4,1325,0.0,1,1,19,4,Upper German
zièhen_4,1325,0.0,1,1,19,4,Central German
zièhen_4,1325,0.0,1,1,19,4,Central German
zièhen_4,1325,0.0,1,1,19,4,Upper German
zièhen_4,1330,5.0,1,1,19,4,Upper German
zièhen_4,1340,10.0,1,1,19,4,Upper German
zièhen_4,1342,2.0,1,1,19,4,Upper German
zièhen_4,1350,8.0,1,1,19,4,Central German
zièhen_4,1350,0.0,1,1,19,4,Central German
zièhen_4,1350,0.0,1,1,19,4,Central German
zièhen_4,1350,0.0,1,1,19,4,Upper German
zièhen_4,1350,0.0,1,1,19,4,Central German
zîhen_1,1050,0.0,1,1,20,1,Upper German
zîhen_1,1050,0.0,1,1,20,1,Upper German
zîhen_1,1050,0.0,1,1,20,1,Upper German
zîhen_1,1050,0.0,1,1,20,1,Upper German
zîhen_1,1050,0.0,1,1,20,1,Upper German
zîhen_1,1120,70.0,1,1,20,1,Upper German
zîhen_1,1130,10.0,1,1,20,1,Upper German
zîhen_1,1140,10.0,1,1,20,1,Central German
zîhen_1,1140,0.0,1,1,20,1,Central German
zîhen_1,1140,0.0,1,1,20,1,Upper German
zîhen_1,1140,0.0,1,1,20,1,Upper German
zîhen_1,1140,0.0,1,1,20,1,Central German
zîhen_1,1140,0.0,1,1,20,1,Central German
zîhen_1,1140,0.0,1,1,20,1,Upper German
zîhen_1,1140,0.0,1,1,20,1,Upper German
zîhen_1,1150,10.0,1,1,20,1,Upper German
zîhen_1,1150,0.0,1,1,20,1,Upper German
zîhen_1,1150,0.0,1,1,20,1,Upper German
zîhen_1,1150,0.0,1,1,20,1,Upper German
zîhen_1,1150,0.0,1,1,20,1,Upper German
zîhen_1,1150,0.0,1,1,20,1,Upper German
zîhen_1,1160,10.0,1,1,20,1,Central German
zîhen_1,1160,0.0,1,1,20,1,Upper German
zîhen_1,1172,12.0,1,1,20,1,Upper German
zîhen_1,1172,0.0,1,1,20,1,Upper German
zîhen_1,1172,0.0,1,1,20,1,Upper German
zîhen_1,1180,8.0,1,1,20,1,Upper German
zîhen_1,1180,0.0,1,1,20,1,Upper German
zîhen_1,1180,0.0,1,1,20,1,Upper German
zîhen_1,1200,20.0,1,1,20,1,Upper German
zîhen_1,1200,0.0,1,1,20,1,Upper German
zîhen_1,1200,0.0,1,1,20,1,Upper German
zîhen_1,1200,0.0,1,1,20,1,Upper German
zîhen_1,1210,10.0,1,1,20,1,Upper German
zîhen_1,1210,0.0,1,1,20,1,Upper German
zîhen_1,1220,10.0,1,1,20,1,Upper German
zîhen_1,1225,5.0,1,1,20,1,Central German
zîhen_1,1225,0.0,1,1,20,1,Central German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Central German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1225,0.0,1,1,20,1,Upper German
zîhen_1,1250,25.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,1,20,1,Upper German
zîhen_1,1250,0.0,1,0,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1250,0.0,1,1,20,1,Central German
zîhen_1,1272,22.0,1,1,20,1,Upper German
zîhen_1,1272,0.0,1,1,20,1,Upper German
zîhen_1,1275,3.0,1,1,20,1,Upper German
zîhen_1,1275,0.0,1,1,20,1,Central German
zîhen_1,1276,1.0,1,1,20,1,Upper German
zîhen_1,1280,4.0,1,1,20,1,Upper German
zîhen_1,1280,0.0,1,1,20,1,Upper German
zîhen_1,1293,13.0,1,1,20,1,Upper German
zîhen_1,1300,7.0,1,1,20,1,Upper German
zîhen_1,1300,0.0,1,1,20,1,Upper German
zîhen_1,1325,25.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Central German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1325,0.0,1,1,20,1,Upper German
zîhen_1,1341,16.0,1,1,20,1,Upper German
zîhen_1,1341,0.0,1,1,20,1,Upper German
zîhen_1,1342,1.0,1,1,20,1,Upper German
zîhen_1,1342,0.0,1,1,20,1,Upper German
zîhen_1,1350,8.0,1,1,20,1,Central German
zîhen_2,1050,0.0,1,1,20,2,Upper German
zîhen_2,1130,80.0,0,1,20,2,Upper German
zîhen_2,1140,10.0,1,1,20,2,Upper German
zîhen_2,1140,0.0,1,1,20,2,Upper German
zîhen_2,1172,32.0,1,1,20,2,Upper German
zîhen_2,1190,18.0,1,1,20,2,Upper German
zîhen_2,1210,20.0,1,1,20,2,Upper German
zîhen_2,1210,0.0,1,1,20,2,Upper German
zîhen_2,1225,15.0,1,0,20,2,Central German
zîhen_2,1225,0.0,1,1,20,2,Central German
zîhen_2,1250,25.0,1,1,20,2,Upper German
zîhen_2,1250,0.0,1,1,20,2,Upper German
zîhen_2,1250,0.0,1,1,20,2,Upper German
zîhen_2,1250,0.0,0,1,20,2,Central German
zîhen_2,1275,25.0,1,1,20,2,Central German
zîhen_2,1325,50.0,1,1,20,2,Upper German
zîhen_2,1340,15.0,1,1,20,2,Upper German
zîhen_2,1340,0.0,1,1,20,2,Upper German
zîhen_3,1050,0.0,1,1,20,3,Upper German
zîhen_3,1100,50.0,1,1,20,3,Upper German
zîhen_3,1140,40.0,1,1,20,3,Central German
zîhen_3,1140,0.0,1,1,20,3,Central German
zîhen_3,1150,10.0,1,1,20,3,Upper German
zîhen_3,1160,10.0,1,1,20,3,Central German
zîhen_3,1172,12.0,1,1,20,3,Upper German
zîhen_3,1190,18.0,1,1,20,3,Upper German
zîhen_3,1190,0.0,1,1,20,3,Upper German
zîhen_3,1200,10.0,1,1,20,3,Upper German
zîhen_3,1225,25.0,1,1,20,3,Central German
zîhen_3,1250,25.0,1,1,20,3,Upper German
zîhen_3,1250,0.0,1,1,20,3,Upper German
zîhen_3,1250,0.0,1,1,20,3,Upper German
zîhen_3,1250,0.0,1,1,20,3,Central German
zîhen_3,1250,0.0,1,1,20,3,Central German
zîhen_3,1325,75.0,1,1,20,3,Upper German
zîhen_3,1325,0.0,1,1,20,3,Central German
zîhen_4,1050,0.0,1,1,20,4,Upper German
zîhen_4,1050,0.0,1,1,20,4,Upper German
zîhen_4,1150,100.0,1,1,20,4,Upper German
zîhen_4,1160,10.0,1,1,20,4,Central German
zîhen_4,1190,30.0,1,1,20,4,Upper German
zîhen_4,1200,10.0,1,1,20,4,Upper German
zîhen_4,1200,0.0,1,1,20,4,Upper German
zîhen_4,1220,20.0,1,1,20,4,Upper German
zîhen_4,1225,5.0,1,1,20,4,Upper German
zîhen_4,1225,0.0,1,1,20,4,Central German
zîhen_4,1225,0.0,1,1,20,4,Upper German
zîhen_4,1225,0.0,1,1,20,4,Central German
zîhen_4,1250,25.0,1,1,20,4,Upper German
zîhen_4,1250,0.0,1,0,20,4,Central German
zîhen_4,1250,0.0,1,1,20,4,Upper German
zîhen_4,1250,0.0,1,1,20,4,Upper German
zîhen_4,1250,0.0,1,1,20,4,Upper German
zîhen_4,1250,0.0,1,1,20,4,Upper German
zîhen_4,1250,0.0,1,1,20,4,Central German
zîhen_4,1275,25.0,1,1,20,4,Upper German
zîhen_4,1276,1.0,1,1,20,4,Upper German
zîhen_4,1325,49.0,1,1,20,4,Central German
zîhen_4,1325,0.0,1,1,20,4,Upper German
zîhen_4,1325,0.0,1,1,20,4,Upper German
zîhen_4,1325,0.0,1,1,20,4,Central German
zîhen_4,1325,0.0,1,1,20,4,Upper German
zîhen_4,1330,5.0,1,1,20,4,Upper German
zîhen_4,1340,10.0,1,1,20,4,Upper German
